"assembly","gene","scaffold","start","end","length","max_length","copy","start_buffered","end_buffered","SW_score","perc_div","perc_del","perc_ins","te_start","te_end","query_left","strand","repeat_name","repeat_class","repeat_start","repeat_end","repeat_left","ID","V16"
"GCA_946499705.1_Col-0.6909.genomic","AT5G34828","OX298806.1",16248018,16248293,275,345,1,16247018,16249293,377,29.1,0,1,16248840,16248943,"(13922042)","C","ATCOPIA14I","LTR/Copia","(1059)",3631,"3529",132405,""
"GCA_946499705.1_Col-0.6909.genomic","AT1G60095","OX298802.1",24361635,24364367,2732,3416.25,1,24360635,24365367,1277,6.6,1.8,0.6,24364377,24364543,"(8275532)","+","AtSB2","SINE/tRNA","1",169,"(2)",27300,""
"GCA_946499705.1_Col-0.6909.genomic","AT5G38550","OX298806.1",18532006,18535076,3070,3838.75,1,18531006,18536076,290,36.8,3.6,4.3,18535391,18535697,"(11635288)","+","ATLINE2","LINE/L1","4799",5103,"(215)",134084,""
"GCA_946499705.1_Col-0.6909.genomic","AT2G24615","OX298803.1",13767089,13768743,1654,2067.5,1,13766089,13769743,586,26,7.9,7.3,13767233,13767792,"(9245123)","C","HELITRONY3","DNA/Helitron","(871)",4295,"3733",51377,"*"
"GCA_946499705.1_Col-0.6909.genomic","AT2G24625","OX298803.1",2106624,2107367,743,1183.75,1,2105624,2108367,13763,4.6,1,1.2,2105295,2107370,"(20905545)","C","ATREP20","DNA/Helitron","(0)",2144,"1",32859,""
"GCA_946499705.1_Col-0.6909.genomic","AT2G03913","OX298803.1",1844254,1844699,445,557.5,1,1843254,1845699,443,20.1,3,9.1,1845442,1845638,"(21167277)","C","HELITRON4","DNA/Helitron","(9901)",7360,"7175",32611,""
"GCA_946499705.1_Col-0.6909.genomic","AT2G03913","OX298803.1",1844254,1844699,445,557.5,1,1843254,1845699,7402,16.6,3.2,1.8,1845659,1847293,"(21165622)","C","HELITRON4","DNA/Helitron","(12176)",5085,"3428",32612,""
"GCA_946499705.1_Col-0.6909.genomic","AT2G03933","OX298803.1",1863945,1864457,512,641.25,1,1862945,1865457,950,21.4,9.7,2.1,1862729,1863090,"(21149825)","+","TE_00000496","DNA/Helitron","14",402,"(1)",32631,""
"GCA_946499705.1_Col-0.6909.genomic","AT2G03933","OX298803.1",1863945,1864457,512,641.25,1,1862945,1865457,277,27.7,1.2,1.2,1864827,1864910,"(21148005)","C","TE_00000484","DNA/Helitron","(41)",853,"770",32632,""
"GCA_946499705.1_Col-0.6909.genomic","AT2G03937","OX298803.1",1870763,1871264,501,627.5,2,1869763,1872264,1121,20.1,10.4,1,1869577,1869933,"(21142982)","+","TE_00000496","DNA/Helitron","14",403,"(0)",32638,""
"GCA_946499705.1_Col-0.6909.genomic","AT2G03937","OX298803.1",1863947,1864443,496,627.5,1,1862947,1865443,950,21.4,9.7,2.1,1862729,1863090,"(21149825)","+","TE_00000496","DNA/Helitron","14",402,"(1)",32631,""
"GCA_946499705.1_Col-0.6909.genomic","AT2G03937","OX298803.1",1863947,1864443,496,627.5,1,1862947,1865443,277,27.7,1.2,1.2,1864827,1864910,"(21148005)","C","TE_00000484","DNA/Helitron","(41)",853,"770",32632,""
"GCA_949796375.1_9336_genomic","AT1G12300","OX461150.1",4205176,4208418,3242,4047.5,1,4204176,4209418,1469,29.9,5.4,1.8,4205249,4206283,"(29864954)","C","ATLINE1_11","LINE/unknown","(0)",5524,"4453",1700,""
"GCA_949796375.1_9336_genomic","AT1G62930","OX461150.1",26843466,26845172,1706,2691.25,2,26842466,26846172,401,32.7,1.9,1.9,26842461,26842666,"(7228571)","+","ATLINEIII","LINE/unknown","4787",4992,"(416)",35853,""
"GCA_949796375.1_9336_genomic","AT1G62910","OX461150.1",26850879,26852641,1762,2742.5,2,26849879,26853641,837,8.2,2.7,0,26850242,26850351,"(7220886)","C","AtSB3","SINE/tRNA","(0)",303,"191",35854,""
"GCA_949796375.1_9336_genomic","AT1G62910","OX461150.1",26850879,26852641,1762,2742.5,2,26849879,26853641,286,24,0,0,26853188,26853262,"(7217975)","+","ATCOPIA24I","LTR/Copia","2744",2818,"(1889)",35855,""
"GCA_949796375.1_9336_genomic","AT1G62680","OX461150.1",26764258,26767223,2965,3713.75,1,26763258,26768223,256,12.1,1.8,0,26765182,26765257,"(7305980)","C","ATCOPIA24I","LTR/Copia","(1862)",2845,"2721",35798,""
"GCA_949796375.1_9336_genomic","AT1G62910","OX461150.1",26843380,26845357,1977,2742.5,1,26842380,26846357,401,32.7,1.9,1.9,26842461,26842666,"(7228571)","+","ATLINEIII","LINE/unknown","4787",4992,"(416)",35853,""
"GCA_949796375.1_9336_genomic","AT1G62930","OX461150.1",26850754,26852906,2152,2691.25,3,26849754,26853906,837,8.2,2.7,0,26850242,26850351,"(7220886)","C","AtSB3","SINE/tRNA","(0)",303,"191",35854,""
"GCA_949796375.1_9336_genomic","AT1G62930","OX461150.1",26850754,26852906,2152,2691.25,3,26849754,26853906,286,24,0,0,26853188,26853262,"(7217975)","+","ATCOPIA24I","LTR/Copia","2744",2818,"(1889)",35855,""
"GCA_949796375.1_9336_genomic","AT1G62914","OX461150.1",26843307,26844878,1571,2310,1,26842307,26845878,401,32.7,1.9,1.9,26842461,26842666,"(7228571)","+","ATLINEIII","LINE/unknown","4787",4992,"(416)",35853,""
"GCA_949796375.1_9336_genomic","AT1G63070","OX461150.1",26948439,26950313,1874,2305,1,26947439,26951313,249,10,6.5,3.1,26947751,26947812,"(7123425)","C","ATLINE1A","LINE/unknown","(2)",2252,"2189",35904,""
"GCA_949796375.1_9336_genomic","AT5G41170","OX461154.1",20676449,20678547,2098,2623.75,1,20675449,20679547,1872,9.2,17.7,0.2,20678746,20679157,"(10451077)","+","ATREP21","DNA/Helitron","1",484,"(0)",157888,""
"GCA_949796375.1_9336_genomic","AT4G20530","OX461153.1",15740669,15741996,1327,1670,2,15739669,15742996,257,20.8,6.1,7.6,15742244,15742456,"(7511693)","+","HELITRONY2","DNA/Helitron","3590",3799,"(7315)",126315,""
"GCA_949796375.1_9336_genomic","AT4G20540","OX461153.1",15743910,15745237,1327,1670,3,15742910,15746237,14600,0.7,0,0,15745683,15747380,"(7506769)","C","ATLINE1_1","LINE/L1","(968)",4883,"3186",126316,""
"GCA_949796375.1_9336_genomic","AT3G22040","OX461152.1",7834071,7835015,944,1181.25,1,7833071,7836015,680,19,0.6,5.7,7835628,7835794,"(19225203)","+","TE_00000655_LTR","LTR/unknown","1",159,"(197)",70525,""
"GCA_949796375.1_9336_genomic","AT3G22050","OX461152.1",7836233,7837590,1357,1698.75,1,7835233,7838590,680,19,0.6,5.7,7835628,7835794,"(19225203)","+","TE_00000655_LTR","LTR/unknown","1",159,"(197)",70525,""
"GCA_949796375.1_9336_genomic","AT3G22050","OX461152.1",7836233,7837590,1357,1698.75,1,7835233,7838590,3784,6.9,2.9,0.3,7837786,7838323,"(19222674)","C","TE_00000295","DNA/Helitron","(0)",1459,"908",70529,""
"GCA_949796375.1_9336_genomic","AT3G22050","OX461152.1",7836233,7837590,1357,1698.75,1,7835233,7838590,3976,4.5,2.2,0.7,7838324,7838879,"(19222118)","+","ATREP2","DNA/Helitron","1",564,"(0)",70530,""
"GCA_949796375.1_9336_genomic","AT3G22053","OX461152.1",7839696,7840789,1093,1367.5,1,7838696,7841789,3976,4.5,2.2,0.7,7838324,7838879,"(19222118)","+","ATREP2","DNA/Helitron","1",564,"(0)",70530,""
"GCA_949796375.1_9336_genomic","AT3G22053","OX461152.1",7839696,7840789,1093,1367.5,1,7838696,7841789,923,5.5,0,0,7838895,7839022,"(19221975)","C","TE_00000365","DNA/Helitron","(578)",587,"460",70531,""
"GCA_949796375.1_9336_genomic","AT3G22053","OX461152.1",7839696,7840789,1093,1367.5,1,7838696,7841789,309,21,1.1,4.6,7839016,7839105,"(19221892)","C","ATREP13","DNA/Helitron","(561)",87,"1",70532,"*"
"GCA_949796375.1_9336_genomic","AT4G20530","OX461153.1",15737427,15738754,1327,1670,1,15736427,15739754,7099,8.3,0.3,0.1,15735550,15736526,"(7517623)","C","ATLANTYS3I","LTR/Ty3","(580)",9088,"8110",126313,""
"GCA_949796375.1_9336_genomic","AT4G20530","OX461153.1",15737427,15738754,1327,1670,1,15736427,15739754,257,20.8,6.1,7.6,15739002,15739214,"(7514935)","+","HELITRONY2","DNA/Helitron","3590",3799,"(7315)",126314,""
"GCA_949796375.1_9336_genomic","AT4G20580","OX461153.1",15744035,15745045,1010,1266.25,3,15743035,15746045,14600,0.7,0,0,15745683,15747380,"(7506769)","C","ATLINE1_1","LINE/L1","(968)",4883,"3186",126316,""
"GCA_949796375.1_9336_genomic","AT4G20580","OX461153.1",15740794,15741804,1010,1266.25,2,15739794,15742804,257,20.8,6.1,7.6,15742244,15742456,"(7511693)","+","HELITRONY2","DNA/Helitron","3590",3799,"(7315)",126315,""
"GCA_949796375.1_9336_genomic","AT4G20580","OX461153.1",15737552,15738562,1010,1266.25,1,15736552,15739562,257,20.8,6.1,7.6,15739002,15739214,"(7514935)","+","HELITRONY2","DNA/Helitron","3590",3799,"(7315)",126314,""
"GCA_949796375.1_9336_genomic","AT4G20670","OX461153.1",15744004,15745045,1041,1301.25,3,15743004,15746045,14600,0.7,0,0,15745683,15747380,"(7506769)","C","ATLINE1_1","LINE/L1","(968)",4883,"3186",126316,""
"GCA_949796375.1_9336_genomic","AT4G20670","OX461153.1",15740763,15741804,1041,1301.25,2,15739763,15742804,257,20.8,6.1,7.6,15742244,15742456,"(7511693)","+","HELITRONY2","DNA/Helitron","3590",3799,"(7315)",126315,""
"GCA_949796375.1_9336_genomic","AT4G20670","OX461153.1",15737521,15738562,1041,1301.25,1,15736521,15739562,7099,8.3,0.3,0.1,15735550,15736526,"(7517623)","C","ATLANTYS3I","LTR/Ty3","(580)",9088,"8110",126313,""
"GCA_949796375.1_9336_genomic","AT4G20670","OX461153.1",15737521,15738562,1041,1301.25,1,15736521,15739562,257,20.8,6.1,7.6,15739002,15739214,"(7514935)","+","HELITRONY2","DNA/Helitron","3590",3799,"(7315)",126314,""
"GCA_949796375.1_9336_genomic","AT2G29350","OX461151.1",15692256,15693897,1641,2053.75,1,15691256,15694897,349,21.4,4.8,0,15694367,15694450,"(7175584)","C","AtSB2","SINE/tRNA","(5)",166,"79",63978,""
"GCA_949796375.1_9336_genomic","AT2G29360","OX461151.1",15695108,15696640,1532,1916.25,1,15694108,15697640,349,21.4,4.8,0,15694367,15694450,"(7175584)","C","AtSB2","SINE/tRNA","(5)",166,"79",63978,""
"GCA_949796375.1_9336_genomic","AT2G15010","OX461151.1",9639175,9640041,866,1095,1,9638175,9641041,973,15.3,21.9,2,9638479,9638797,"(13231237)","+","ATCOPIA78LTR","LTR/Copia","1",382,"(58)",60316,""
"GCA_949796375.1_9336_genomic","AT5G36910","OX461154.1",18663271,18664385,1114,1401.25,1,18662271,18665385,2762,7.6,0.6,0,18662364,18662717,"(12467517)","C","ATCOPIN_LTR","LTR/unknown","(0)",356,"1",156414,""
"GCA_949796375.1_9336_genomic","AT5G36910","OX461154.1",18663271,18664385,1114,1401.25,1,18662271,18665385,400,24.6,1.4,2.1,18665187,18665327,"(12464907)","C","ATHILA4D_LTR","LTR/Ty3","(65)",1100,"961",156418,""
"GCA_949796375.1_9336_genomic","AT5G36910","OX461154.1",18663271,18664385,1114,1401.25,1,18662271,18665385,226,21.5,3,1.5,18665357,18665422,"(12464812)","C","HELITRONY2","DNA/Helitron","(6029)",5085,"5019",156419,""
"GCA_949796375.1_9336_genomic","AT4G04110","OX461153.1",2618944,2620365,1421,1780,1,2617944,2621365,2559,15.4,0.5,0.9,2619730,2620149,"(20634000)","C","ATCOPIA44LTR","LTR/Copia","(0)",502,"85",97766,""
"GCA_949796375.1_9336_genomic","AT4G04110","OX461153.1",2618944,2620365,1421,1780,1,2617944,2621365,1540,11.8,0.4,1.6,2620150,2620398,"(20633751)","+","ATCOPIA34_LTR","LTR/Copia","1",246,"(0)",97767,""
"GCA_949796375.1_9336_genomic","AT4G04110","OX461153.1",2618944,2620365,1421,1780,1,2617944,2621365,494,10.1,0,4.5,2620399,2620491,"(20633658)","C","ATCOPIA44LTR","LTR/Copia","(413)",89,"1",97766,""
"GCA_949796375.1_9336_genomic","AT4G04110","OX461153.1",2618944,2620365,1421,1780,1,2617944,2621365,5840,7.1,0.1,0,2620492,2621238,"(20632911)","C","ATCOPIA44_I","LTR/Copia","(0)",4190,"3443",97766,"*"
"GCA_949796375.1_9336_genomic","AT4G04110","OX461153.1",2618944,2620365,1421,1780,1,2617944,2621365,9085,7.2,0.1,0.1,2621235,2622428,"(20631721)","C","ATCOPIA44_I","LTR/Copia","(897)",3293,"2100",97766,"*"
"GCA_949796375.1_9336_genomic","AT5G17890","OX461154.1",6013731,6020323,6592,8291.25,1,6012731,6021323,232,13.5,18.6,1.5,6013356,6013468,"(25116766)","+","ATREP11A","DNA/Helitron","598",729,"(274)",132280,""
"GCA_949796375.1_9336_genomic","AT5G17890","OX461154.1",6013731,6020323,6592,8291.25,1,6012731,6021323,291,20.2,11,9.6,6020504,6020667,"(25109567)","+","HELITRON1","DNA/Helitron","5723",5888,"(9921)",132282,""
"GCA_949796375.1_9336_genomic","AT5G17890","OX461154.1",6013731,6020323,6592,8291.25,1,6012731,6021323,310,20,9.3,10.1,6021260,6021409,"(25108825)","+","HELITRON1","DNA/Helitron","6547",6695,"(9114)",132284,""
"GCA_949796375.1_9336_genomic","AT4G19720","OX461153.1",15420714,15422553,1839,2303.75,1,15419714,15423553,386,23.8,3.6,0,15421679,15421762,"(7832387)","C","AtSB2","SINE/tRNA","(28)",143,"57",126136,""
"GCA_949796375.1_9336_genomic","AT4G19730","OX461153.1",15424426,15425621,1195,1390,1,15423426,15426621,561,21.9,3.7,1.8,15426426,15426588,"(7827561)","C","TE_00000329_LTR","LTR/Gypsy","(62)",1026,"861",126139,""
"GCA_949796375.1_9336_genomic","AT4G19750","OX461153.1",15436311,15437756,1445,1807.5,1,15435311,15438756,472,32.9,1.9,0.6,15435684,15435839,"(7818310)","C","AtSB4","SINE/tRNA","(1)",158,"1",126147,""
"GCA_949796375.1_9336_genomic","AT4G19750","OX461153.1",15436311,15437756,1445,1807.5,1,15435311,15438756,2159,25.6,8.9,3.9,15438654,15439756,"(7814393)","C","ATHILA4D_LTR","LTR/Ty3","(9)",1156,"1",126150,""
"GCA_949796375.1_9336_genomic","AT3G60700","OX461152.1",26083179,26084254,1075,1340,1,26082179,26085254,242,21.7,5.4,5.4,26084387,26084498,"(976499)","+","ATCOPIA30_I","LTR/Copia","383",494,"(3375)",95659,""
"GCA_949796375.1_9336_genomic","AT5G39330","OX461154.1",19912852,19915001,2149,2683.75,1,19911852,19916001,424,20,5,4.1,19912227,19912346,"(11217888)","+","HELITRON1","DNA/Helitron","5715",5835,"(9974)",157392,""
"GCA_949796375.1_9336_genomic","AT1G33220","OX461150.1",11892632,11893669,1037,1260,1,11891632,11894669,434,32.2,2.9,2.9,11891675,11891879,"(22179358)","+","ATLINEIII","LINE/unknown","4788",4992,"(416)",5362,""
"GCA_949796375.1_9336_genomic","AT1G33220","OX461150.1",11892632,11893669,1037,1260,1,11891632,11894669,267,20,1.3,2.6,11891973,11892049,"(22179188)","+","ATLINE1_3A","LINE/L1","2",77,"(253)",5363,""
"GCA_949796375.1_9336_genomic","AT1G34792","OX461150.1",12764008,12764396,388,486.25,1,12763008,12765396,303,19.8,8.1,1.1,12764862,12764948,"(21306289)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",6023,""
"GCA_949796375.1_9336_genomic","AT1G34795","OX461150.1",12767389,12767877,488,610,2,12766389,12768877,271,20.9,8.1,1.1,12768244,12768330,"(21302907)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",6025,""
"GCA_949796375.1_9336_genomic","AT1G34800","OX461150.1",12770838,12771101,263,348.75,3,12769838,12772101,271,20.9,8.1,1.1,12771568,12771654,"(21299583)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",6027,""
"GCA_949796375.1_9336_genomic","AT1G34805","OX461150.1",12774238,12774516,278,348.75,4,12773238,12775516,271,20.9,8.1,1.1,12774983,12775069,"(21296168)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",6029,""
"GCA_949796375.1_9336_genomic","AT1G34810","OX461150.1",12777652,12777930,278,348.75,5,12776652,12778930,271,20.9,8.1,1.1,12778393,12778479,"(21292758)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",6031,""
"GCA_949796375.1_9336_genomic","AT1G34815","OX461150.1",12781063,12781341,278,348.75,6,12780063,12782341,249,22.1,8.1,1.1,12781808,12781894,"(21289343)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",6033,""
"GCA_949796375.1_9336_genomic","AT1G34820","OX461150.1",12784477,12784755,278,348.75,7,12783477,12785755,249,22.1,8.1,1.1,12785222,12785308,"(21285929)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",6035,""
"GCA_949796375.1_9336_genomic","AT1G34825","OX461150.1",12787782,12788262,480,605,8,12786782,12789262,303,19.8,8.1,1.1,12788636,12788722,"(21282515)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",6037,""
"GCA_949796375.1_9336_genomic","AT1G34830","OX461150.1",12791196,12791682,486,610,9,12790196,12792682,312,19.4,0,1.4,12792062,12792134,"(21279103)","+","TE_00001620_LTR","LTR/Gypsy","46",117,"(186)",6039,""
"GCA_949796375.1_9336_genomic","AT1G34840","OX461150.1",12795213,12795431,218,330,10,12794213,12796431,2180,6.2,2.6,0.6,12793897,12794238,"(21276999)","+","ATREP11","DNA/Helitron","1",349,"(704)",6040,""
"GCA_949796375.1_9336_genomic","AT1G34840","OX461150.1",12795213,12795431,218,330,10,12794213,12796431,1146,5.8,4.7,0,12794222,12794392,"(21276845)","+","ATREP11","DNA/Helitron","875",1053,"(0)",6041,"*"
"GCA_949796375.1_9336_genomic","AT1G34840","OX461150.1",12795213,12795431,218,330,10,12794213,12796431,255,23.6,0,1.4,12795973,12796045,"(21275192)","+","TE_00001620_LTR","LTR/Gypsy","46",117,"(186)",6042,""
"GCA_949796375.1_9336_genomic","AT1G34840","OX461150.1",12795213,12795431,218,330,10,12794213,12796431,263,19.7,0,9.8,12796146,12796235,"(21275002)","+","TE_00000689_LTR","LTR/Gypsy","254",335,"(94)",6043,""
"GCA_949796375.1_9336_genomic","AT1G34795","OX461150.1",12764008,12764496,488,610,1,12763008,12765496,303,19.8,8.1,1.1,12764862,12764948,"(21306289)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",6023,""
"GCA_949796375.1_9336_genomic","AT1G34800","OX461150.1",12767499,12767777,278,348.75,2,12766499,12768777,271,20.9,8.1,1.1,12768244,12768330,"(21302907)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",6025,""
"GCA_949796375.1_9336_genomic","AT1G34825","OX461150.1",12784368,12784851,483,605,7,12783368,12785851,249,22.1,8.1,1.1,12785222,12785308,"(21285929)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",6035,""
"GCA_949796375.1_9336_genomic","AT1G34830","OX461150.1",12787782,12788269,487,610,8,12786782,12789269,303,19.8,8.1,1.1,12788636,12788722,"(21282515)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",6037,""
"GCA_949796375.1_9336_genomic","AT1G34840","OX461150.1",12791304,12791582,278,330,9,12790304,12792582,312,19.4,0,1.4,12792062,12792134,"(21279103)","+","TE_00001620_LTR","LTR/Gypsy","46",117,"(186)",6039,""
"GCA_949796375.1_9336_genomic","AT1G34800","OX461150.1",12764118,12764396,278,348.75,1,12763118,12765396,303,19.8,8.1,1.1,12764862,12764948,"(21306289)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",6023,""
"GCA_949796375.1_9336_genomic","AT1G34825","OX461150.1",12780954,12781437,483,605,6,12779954,12782437,249,22.1,8.1,1.1,12781808,12781894,"(21289343)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",6033,""
"GCA_949796375.1_9336_genomic","AT1G34830","OX461150.1",12784368,12784855,487,610,7,12783368,12785855,249,22.1,8.1,1.1,12785222,12785308,"(21285929)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",6035,""
"GCA_949796375.1_9336_genomic","AT1G34840","OX461150.1",12787891,12788169,278,330,8,12786891,12789169,303,19.8,8.1,1.1,12788636,12788722,"(21282515)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",6037,""
"GCA_949796375.1_9336_genomic","AT1G34860","OX461150.1",12795213,12795491,278,348.75,10,12794213,12796491,2180,6.2,2.6,0.6,12793897,12794238,"(21276999)","+","ATREP11","DNA/Helitron","1",349,"(704)",6040,""
"GCA_949796375.1_9336_genomic","AT1G34860","OX461150.1",12795213,12795491,278,348.75,10,12794213,12796491,1146,5.8,4.7,0,12794222,12794392,"(21276845)","+","ATREP11","DNA/Helitron","875",1053,"(0)",6041,"*"
"GCA_949796375.1_9336_genomic","AT1G34860","OX461150.1",12795213,12795491,278,348.75,10,12794213,12796491,255,23.6,0,1.4,12795973,12796045,"(21275192)","+","TE_00001620_LTR","LTR/Gypsy","46",117,"(186)",6042,""
"GCA_949796375.1_9336_genomic","AT1G34860","OX461150.1",12795213,12795491,278,348.75,10,12794213,12796491,263,19.7,0,9.8,12796146,12796235,"(21275002)","+","TE_00000689_LTR","LTR/Gypsy","254",335,"(94)",6043,""
"GCA_949796375.1_9336_genomic","AT1G34825","OX461150.1",12777543,12778026,483,605,5,12776543,12779026,271,20.9,8.1,1.1,12778393,12778479,"(21292758)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",6031,""
"GCA_949796375.1_9336_genomic","AT1G34830","OX461150.1",12780954,12781441,487,610,6,12779954,12782441,249,22.1,8.1,1.1,12781808,12781894,"(21289343)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",6033,""
"GCA_949796375.1_9336_genomic","AT1G34825","OX461150.1",12774129,12774612,483,605,4,12773129,12775612,271,20.9,8.1,1.1,12774983,12775069,"(21296168)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",6029,""
"GCA_949796375.1_9336_genomic","AT1G34830","OX461150.1",12777543,12778030,487,610,5,12776543,12779030,271,20.9,8.1,1.1,12778393,12778479,"(21292758)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",6031,""
"GCA_949796375.1_9336_genomic","AT1G34825","OX461150.1",12770729,12771197,468,605,3,12769729,12772197,271,20.9,8.1,1.1,12771568,12771654,"(21299583)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",6027,""
"GCA_949796375.1_9336_genomic","AT1G34830","OX461150.1",12774129,12774616,487,610,4,12773129,12775616,271,20.9,8.1,1.1,12774983,12775069,"(21296168)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",6029,""
"GCA_949796375.1_9336_genomic","AT1G34825","OX461150.1",12767389,12767873,484,605,2,12766389,12768873,271,20.9,8.1,1.1,12768244,12768330,"(21302907)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",6025,""
"GCA_949796375.1_9336_genomic","AT1G34830","OX461150.1",12770729,12771201,472,610,3,12769729,12772201,271,20.9,8.1,1.1,12771568,12771654,"(21299583)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",6027,""
"GCA_949796375.1_9336_genomic","AT1G34825","OX461150.1",12764008,12764492,484,605,1,12763008,12765492,303,19.8,8.1,1.1,12764862,12764948,"(21306289)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",6023,""
"GCA_949796375.1_9336_genomic","AT1G35035","OX461150.1",12770838,12771056,218,348.75,3,12769838,12772056,271,20.9,8.1,1.1,12771568,12771654,"(21299583)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",6027,""
"GCA_949796375.1_9336_genomic","AT1G58242","OX461150.1",25136230,25136636,406,508.75,1,25135230,25137636,681,31.6,1.7,3.5,25136044,25136273,"(8934964)","+","ATCOPIN_LTR","LTR/unknown","131",356,"(0)",34951,""
"GCA_949796375.1_9336_genomic","AT1G58242","OX461150.1",25136230,25136636,406,508.75,1,25135230,25137636,389,30.9,3.6,2.1,25137025,25137316,"(8933921)","C","ATCOPIA22I","LTR/Copia","(868)",3737,"3392",34952,""
"GCA_949796375.1_9336_genomic","AT5G34828","OX461154.1",17311341,17311616,275,345,1,17310341,17312616,15287,2.6,0,0.1,17308996,17310792,"(13819442)","+","ATGP8LTR","LTR/Ty3","1",1795,"(0)",155467,"*"
"GCA_949796375.1_9336_genomic","AT5G34828","OX461154.1",17311341,17311616,275,345,1,17310341,17312616,562,33.2,10.2,0.4,17311021,17311090,"(13819144)","+","ATCOPIN_LTR","LTR/unknown","131",200,"(156)",155468,""
"GCA_949796375.1_9336_genomic","AT5G34828","OX461154.1",17311341,17311616,275,345,1,17310341,17312616,562,33.2,10.2,0.4,17311127,17311261,"(13818973)","+","ATCOPIN_LTR","LTR/unknown","201",355,"(1)",155468,""
"GCA_949796375.1_9336_genomic","AT5G34828","OX461154.1",17311341,17311616,275,345,1,17310341,17312616,374,29.1,0,1,17312163,17312266,"(13817968)","C","ATCOPIA14I","LTR/Copia","(1059)",3631,"3529",155470,""
"GCA_949796375.1_9336_genomic","AT2G14540","OX461151.1",9318253,9319895,1642,2180,1,9317253,9320895,1698,25,0.5,0,9317550,9317945,"(13552089)","+","ATCOPIA64_I","LTR/Copia","2680",3077,"(1068)",60076,""
"GCA_949796375.1_9336_genomic","AT1G60095","OX461150.1",25670266,25672992,2726,3416.25,1,25669266,25673992,1253,6.7,1.8,0.6,25673005,25673170,"(8398067)","+","AtSB2","SINE/tRNA","1",168,"(3)",35237,""
"GCA_949796375.1_9336_genomic","AT5G38550","OX461154.1",19603825,19606650,2825,3838.75,1,19602825,19607650,249,28.1,2.6,2.6,19607458,19607574,"(11522660)","+","ATLINE1_3A","LINE/L1","21",137,"(193)",157194,""
"GCA_949796375.1_9336_genomic","AT4G11760","OX461153.1",11847440,11848804,1364,1578.75,1,11846440,11849804,1328,4.3,0,0,11849508,11849669,"(11404480)","+","META1_LTR","LTR/Copia","1",162,"(0)",124195,""
"GCA_949796375.1_9336_genomic","AT4G11760","OX461153.1",11847440,11848804,1364,1578.75,1,11846440,11849804,29093,1.7,1.4,0.1,11849670,11854327,"(11399822)","+","META1_I","LTR/Copia","1",4821,"(0)",124195,""
"GCA_949796375.1_9336_genomic","AT2G24615","OX461151.1",13603924,13605579,1655,2067.5,1,13602924,13606579,577,25.8,7.8,7.5,13604068,13604628,"(9265406)","C","HELITRONY3","DNA/Helitron","(871)",4295,"3733",62820,"*"
"GCA_949796375.1_9336_genomic","AT2G24625","OX461151.1",1534182,1534923,741,1183.75,1,1533182,1535923,14033,4.5,0.7,1.3,1532840,1534926,"(21335108)","C","ATREP20","DNA/Helitron","(0)",2144,"1",40502,""
"GCA_949796375.1_9336_genomic","AT2G03913","OX461151.1",1256984,1257428,444,557.5,1,1255984,1258428,1071,11.2,2.2,0,1256051,1256229,"(21613805)","C","HELITRONY2","DNA/Helitron","(0)",11114,"10932",40257,""
"GCA_949796375.1_9336_genomic","AT2G03913","OX461151.1",1256984,1257428,444,557.5,1,1255984,1258428,420,20.7,3,9.1,1258171,1258367,"(21611667)","C","HELITRON4","DNA/Helitron","(9901)",7360,"7175",40258,""
"GCA_949796375.1_9336_genomic","AT2G03913","OX461151.1",1256984,1257428,444,557.5,1,1255984,1258428,7441,16.5,3.2,1.8,1258388,1260023,"(21610011)","C","HELITRON4","DNA/Helitron","(12176)",5085,"3428",40259,""
