"assembly","gene","scaffold","start","end","length","max_length","copy","start_buffered","end_buffered","SW_score","perc_div","perc_del","perc_ins","te_start","te_end","query_left","strand","repeat_name","repeat_class","repeat_start","repeat_end","repeat_left","ID","V16"
"NT9_v2","AL6G43560","scaffold_6_RagTag",21372477,21374009,1532,1978.75,1,21371477,21375009,460,11.7,2.6,1.8,21374062,21374174,"(5788189)","C","TE_00000949_LTR","LTR/Copia","(11)",131,"18",171887,""
"NT9_v2","AL6G43560","scaffold_6_RagTag",21372477,21374009,1532,1978.75,1,21371477,21375009,2809,29.5,0.9,0.9,21374235,21375305,"(5787058)","C","ATCOPIA2I","LTR/Copia","(1)",4495,"3425",171888,""
"PU6_v3_fin","AL1G23620","scaffold_1",5778762,5780876,2114,2673.75,1,5777762,5781876,1810,12.3,0.6,6.9,5781865,5782186,"(26091085)","C","AtSB3","SINE/tRNA","(0)",303,"1",3658,""
"PU6_v3_fin","AL1G23630","scaffold_1",5782953,5785862,2909,3638.75,1,5781953,5786862,1810,12.3,0.6,6.9,5781865,5782186,"(26091085)","C","AtSB3","SINE/tRNA","(0)",303,"1",3658,""
"PU6_v3_fin","AL1G24180","scaffold_1",5778811,5780881,2070,2737.5,1,5777811,5781881,1810,12.3,0.6,6.9,5781865,5782186,"(26091085)","C","AtSB3","SINE/tRNA","(0)",303,"1",3658,""
"PU6_v3_fin","AL2G12500","scaffold_2",1438281,1444866,6585,9907.5,2,1437281,1445866,388,24.6,4.2,6.8,1440485,1440650,"(24235790)","+","HELITRON1","DNA/Helitron","5718",5879,"(9930)",33233,""
"PU6_v3_fin","AL2G12500","scaffold_2",1438281,1444866,6585,9907.5,2,1437281,1445866,403,25,1.3,2.7,1441235,1441386,"(24235054)","+","HELITRON1","DNA/Helitron","6546",6695,"(9114)",33234,""
"PU6_v3_fin","AL2G13130","scaffold_2",1663741,1666358,2617,3798.75,3,1662741,1667358,379,22,4.1,4.1,1662758,1662880,"(24013560)","C","TA11","LINE/L1","(5853)",123,"1",33432,""
"PU6_v3_fin","AL2G12470","scaffold_2",1438106,1440392,2286,3056.25,1,1437106,1441392,388,24.6,4.2,6.8,1440485,1440650,"(24235790)","+","HELITRON1","DNA/Helitron","5718",5879,"(9930)",33233,""
"PU6_v3_fin","AL2G12470","scaffold_2",1438106,1440392,2286,3056.25,1,1437106,1441392,403,25,1.3,2.7,1441235,1441386,"(24235054)","+","HELITRON1","DNA/Helitron","6546",6695,"(9114)",33234,""
"PU6_v3_fin","AL2G13130","scaffold_2",1625392,1628733,3341,3798.75,2,1624392,1629733,1104,18.1,10.5,7,1628734,1629297,"(24047143)","+","TE_00000991_LTR","LTR/unknown","1",582,"(9)",33416,""
"PU6_v3_fin","AL2G12780","scaffold_2",1641449,1643841,2392,3003.75,1,1640449,1644841,2743,30.2,1.9,1.3,1639567,1640638,"(24035802)","C","TA11","LINE/L1","(4728)",1248,"171",33420,""
"PU6_v3_fin","AL2G12780","scaffold_2",1641449,1643841,2392,3003.75,1,1640449,1644841,291,26.4,6.6,5.6,1640829,1641041,"(24035399)","C","TA11","LINE/L1","(5752)",224,"10",33420,""
"PU6_v3_fin","AL2G13150","scaffold_2",1663723,1665539,1816,2767.5,2,1662723,1666539,379,22,4.1,4.1,1662758,1662880,"(24013560)","C","TA11","LINE/L1","(5853)",123,"1",33432,""
"PU6_v3_fin","AL2G12820","scaffold_2",1663589,1665783,2194,2777.5,1,1662589,1666783,379,22,4.1,4.1,1662758,1662880,"(24013560)","C","TA11","LINE/L1","(5853)",123,"1",33432,""
"PU6_v3_fin","AL2G13150","scaffold_2",1837237,1839453,2216,2767.5,3,1836237,1840453,724,15.7,13.2,4,1840170,1840617,"(23835823)","C","HELITRONY3","DNA/Helitron","(3280)",1886,"1202",33566,""
"PU6_v3_fin","AL2G13170","scaffold_2",1842693,1845062,2369,2951.25,1,1841693,1846062,856,18.2,3.3,7.2,1841376,1841706,"(23834734)","C","HELITRONY3","DNA/Helitron","(3977)",1189,"871",33566,""
"PU6_v3_fin","AL2G18840","scaffold_2",6717150,6719566,2416,3026.25,1,6716150,6720566,479,20.6,2.6,4,6719685,6719836,"(18956604)","C","HELITRON1","DNA/Helitron","(9114)",6695,"6546",37947,""
"PU6_v3_fin","AL2G18840","scaffold_2",6717150,6719566,2416,3026.25,1,6716150,6720566,499,22.4,3.5,6,6720411,6720581,"(18955859)","C","HELITRON1","DNA/Helitron","(9930)",5879,"5713",37949,""
"PU6_v3_fin","AL4G23730","scaffold_4",13011757,13013104,1347,1702.5,1,13010757,13014104,269,16,6,0,13011711,13011760,"(11110786)","C","ATRAN","LTR/unknown","(10)",350,"298",102213,""
"PU6_v3_fin","AL4G23910","scaffold_4",13116164,13118717,2553,3020,1,13115164,13119717,1996,16,0.8,6.1,13119490,13119868,"(11002678)","C","ATRAN","LTR/unknown","(0)",360,"1",102270,""
"PU6_v3_fin","AL84U10010","scaffold_4",13046942,13048877,1935,2850,1,13045942,13049877,869,19.4,4.9,9.4,13046047,13046846,"(11075700)","+","ATREP3","DNA/Helitron","251",1801,"(296)",102226,""
"PU6_v3_fin","AL4G22240","scaffold_4",11501426,11505129,3703,4710,1,11500426,11506129,1730,31.8,3.3,3.3,11499053,11500542,"(12622004)","+","ATLINE1A","LINE/unknown","119",1608,"(646)",100930,"*"
"PU6_v3_fin","AL7G47550","scaffold_7",29074734,29076965,2231,2902.5,1,29073734,29077965,393,9,0,0,29074230,29074296,"(841789)","+","TSCL","LINE/unknown","1159",1225,"(0)",194337,""
"PU6_v3_fin","AL7G47570","scaffold_7",29073459,29080729,7270,8720,1,29072459,29081729,393,9,0,0,29074230,29074296,"(841789)","+","TSCL","LINE/unknown","1159",1225,"(0)",194337,""
"PU6_v3_fin","AL7G47570","scaffold_7",29073459,29080729,7270,8720,1,29072459,29081729,784,14.8,0.6,11.2,29079316,29079483,"(836602)","+","TE_00000295","DNA/Helitron","559",710,"(749)",194339,""
"PU6_v3_fin","AL7G47570","scaffold_7",29073459,29080729,7270,8720,1,29072459,29081729,269,13,20.4,0,29080076,29080129,"(835956)","C","TE_00000295","DNA/Helitron","(830)",629,"565",194340,""
"PU6_v3_fin","AL7G47600","scaffold_7",29074717,29078249,3532,4406.25,1,29073717,29079249,393,9,0,0,29074230,29074296,"(841789)","+","TSCL","LINE/unknown","1159",1225,"(0)",194337,""
"PU6_v3_fin","AL7G47870","scaffold_7",28964340,28967615,3275,4371.25,1,28963340,28968615,1188,10.6,15.6,0,28967848,28968135,"(947950)","+","AtSB6","SINE/tRNA","1",333,"(0)",194259,""
"PU6_v3_fin","AL7G47870","scaffold_7",28964340,28967615,3275,4371.25,1,28963340,28968615,405,17.7,13.2,1.1,28968172,28968337,"(947748)","+","TE_00000859","DNA/Helitron","903",1088,"(4682)",194260,""
"PU6_v3_fin","AL3G46820","scaffold_3",21301573,21301830,257,388.75,1,21300573,21302830,323,24.8,6,0,21300655,21300771,"(5710802)","C","HELITRON1","DNA/Helitron","(9971)",5838,"5715",80427,""
"PU6_v3_fin","AL3G46820","scaffold_3",21301573,21301830,257,388.75,1,21300573,21302830,1312,28.2,4.7,5.1,21302657,21303208,"(5708365)","+","ATCOPIA14I","LTR/Copia","4139",4688,"(2)",80430,""
"PU6_v3_fin","AL7G45500","scaffold_7",23993843,23994682,839,1048.75,1,23992843,23995682,802,14.8,0.7,0.7,23993377,23993512,"(5922573)","C","ATCOPIA77_I","LTR/Copia","(152)",4368,"4233",189736,""
"PU6_v3_fin","AL6G28990","scaffold_6",7379561,7383684,4123,5166.25,1,7378561,7384684,976,19.7,11.6,8.9,7378377,7379226,"(18596154)","C","HELITRONY3","DNA/Helitron","(890)",4276,"3182",136511,""
"PU6_v3_fin","AL6G28990","scaffold_6",7379561,7383684,4123,5166.25,1,7378561,7384684,378,20.3,12.2,8,7378648,7378710,"(18596670)","+","HELITRONY3","DNA/Helitron","3391",3598,"(1568)",136512,"*"
"PU6_v3_fin","AL6G28990","scaffold_6",7379561,7383684,4123,5166.25,1,7378561,7384684,378,20.3,12.2,8,7379045,7379247,"(18596133)","+","HELITRONY3","DNA/Helitron","3599",4283,"(883)",136512,""
"PU6_v3_fin","AL8G13580","scaffold_8",2311947,2316935,4988,8052.5,1,2310947,2317935,3440,32.1,2.6,2.6,2309548,2311517,"(20998212)","+","ATLINE2","LINE/L1","2905",4874,"(444)",196908,""
"PU6_v3_fin","AL8G13580","scaffold_8",2311947,2316935,4988,8052.5,1,2310947,2317935,324,31.4,4,1.1,2311620,2311948,"(20997781)","+","ATLINE2","LINE/L1","13",104,"(226)",196908,""
"PU6_v3_fin","AL7G34270","scaffold_7",11044154,11047415,3261,4132.5,1,11043154,11048415,528,13.2,0.8,1.9,11048226,11048336,"(18867749)","C","ATREP11","DNA/Helitron","(298)",755,"677",168505,""
"PU6_v3_fin","AL7G34280","scaffold_7",11048833,11050541,1708,2120,1,11047833,11051541,528,13.2,0.8,1.9,11048226,11048336,"(18867749)","C","ATREP11","DNA/Helitron","(298)",755,"677",168505,""
"PU6_v3_fin","AL7G34280","scaffold_7",11048833,11050541,1708,2120,1,11047833,11051541,5620,28.9,1.8,0.7,11050945,11052734,"(18863351)","C","ATCOPIA93_I","LTR/Copia","(0)",4550,"2740",168506,""
"PU6_v3_fin","AL3G50380","scaffold_3",23610190,23611417,1227,1651.25,1,23609190,23612417,945,12.1,1.4,1.4,23609093,23609302,"(3402271)","C","ATREP5","DNA/Helitron","(1906)",480,"271",82549,""
"PU6_v3_fin","AL3G50380","scaffold_3",23610190,23611417,1227,1651.25,1,23609190,23612417,414,16.7,4.4,1.1,23609507,23609597,"(3401976)","C","HELITRONY1D","DNA/Helitron","(2447)",94,"1",82551,""
"PU6_v3_fin","AL6G51840","scaffold_6",25135835,25136949,1114,1392.5,7,25134835,25137949,311,23.2,0,0,25134875,25134943,"(840437)","C","HELITRON5","DNA/Helitron","(4949)",7546,"7478",160226,""
"PU6_v3_fin","AL6G51840","scaffold_6",25135835,25136949,1114,1392.5,7,25134835,25137949,951,18.2,2.8,8.7,25137363,25137773,"(837607)","C","ATREP3","DNA/Helitron","(7)",2090,"1501",160230,""
"PU6_v3_fin","AL6G51870","scaffold_6",25135859,25136985,1126,1465,7,25134859,25137985,311,23.2,0,0,25134875,25134943,"(840437)","C","HELITRON5","DNA/Helitron","(4949)",7546,"7478",160226,""
"PU6_v3_fin","AL6G51870","scaffold_6",25135859,25136985,1126,1465,7,25134859,25137985,951,18.2,2.8,8.7,25137363,25137773,"(837607)","C","ATREP3","DNA/Helitron","(7)",2090,"1501",160230,""
"PU6_v3_fin","AL6G51870","scaffold_6",25135859,25136985,1126,1465,7,25134859,25137985,496,16.6,11.9,1.7,25137978,25138136,"(837244)","C","ATREP11A","DNA/Helitron","(828)",175,"1",160231,""
"PU6_v3_fin","AL5G18790","scaffold_2",17034408,17036529,2121,3212.5,1,17033408,17037529,652,18.6,21.7,4.3,17034745,17035238,"(8641202)","C","TE_00000991_LTR","LTR/unknown","(15)",576,"1",50163,""
"PU6_v3_fin","AL5G18790","scaffold_2",17034408,17036529,2121,3212.5,1,17033408,17037529,652,18.6,21.7,4.3,17036789,17037282,"(8639158)","C","TE_00000991_LTR","LTR/unknown","(15)",576,"1",50168,""
"PU6_v3_fin","AL2G29280","scaffold_2",19829338,19833250,3912,4270,1,19828338,19834250,353,19.7,1.2,12.6,19828435,19828602,"(5847838)","C","ATREP10D","DNA/Helitron","(272)",505,"355",52564,""
"PU6_v3_fin","AL2G29280","scaffold_2",19829338,19833250,3912,4270,1,19828338,19834250,1923,12.4,0.7,0,19832351,19832641,"(5843799)","C","ATLINE1A","LINE/unknown","(7)",2247,"1955",52568,""
"PU6_v3_fin","AL2G29280","scaffold_2",19829338,19833250,3912,4270,1,19828338,19834250,402,28,1.5,1.5,19834091,19834224,"(5842216)","+","ATLINE1_5","LINE/L1","5748",5881,"(954)",52570,""
"PU6_v3_fin","AL2G29370","scaffold_2",19880555,19881140,585,780,1,19879555,19882140,542,23.5,2.8,4.2,19881735,19881764,"(5794676)","+","ATREP20","DNA/Helitron","1122",1219,"(925)",52599,""
"PU6_v3_fin","AL2G29370","scaffold_2",19880555,19881140,585,780,1,19879555,19882140,542,23.5,2.8,4.2,19881920,19881952,"(5794488)","+","ATREP20","DNA/Helitron","1220",1336,"(808)",52599,""
"PU6_v3_fin","AL7G51140","scaffold_7",27203264,27204071,807,1003.75,1,27202264,27205071,372,13.5,5.4,3.2,27204273,27204364,"(2711721)","C","ATCOPIA30_I","LTR/Copia","(2881)",988,"895",192707,"*"
"PU6_v3_fin","AL7G51140","scaffold_7",27203264,27204071,807,1003.75,1,27202264,27205071,1324,14.4,12.3,7.8,27204291,27204598,"(2711487)","C","AtSB6","SINE/tRNA","(12)",321,"1",192708,""
"PU6_v3_fin","AL1G47530","scaffold_1",17857404,17858102,698,1127.5,1,17856404,17859102,2026,16.8,0.5,5.5,17857499,17857900,"(14015371)","C","ATRAN","LTR/unknown","(0)",360,"1",12676,""
"PU6_v3_fin","AL1G47540","scaffold_1",17857386,17858796,1410,1598.75,1,17856386,17859796,2026,16.8,0.5,5.5,17857499,17857900,"(14015371)","C","ATRAN","LTR/unknown","(0)",360,"1",12676,""
"PU6_v3_fin","AL3G41080","scaffold_6",8755743,8757139,1396,1937.5,1,8754743,8758139,827,26.4,1.4,7.4,8756566,8756909,"(17218471)","+","ATLINE1_3A","LINE/L1","3",327,"(3)",137483,""
"PU6_v3_fin","AL6G32102","scaffold_6",8755743,8757008,1265,1383.75,1,8754743,8758008,827,26.4,1.4,7.4,8756566,8756909,"(17218471)","+","ATLINE1_3A","LINE/L1","3",327,"(3)",137483,""
"PU6_v3_fin","AL1G37850","scaffold_1",11542494,11546056,3562,4427.5,1,11541494,11547056,615,15.3,3.2,15.1,11545560,11545887,"(20327384)","C","ATREP3","DNA/Helitron","(1756)",388,"9",7618,""
"PU6_v3_fin","AL1G37850","scaffold_1",11542494,11546056,3562,4427.5,1,11541494,11547056,1049,11.8,2,2.5,11546794,11547037,"(20326234)","C","TE_00000254","DNA/Helitron","(920)",346,"104",7619,""
"PU6_v3_fin","AL1G65230","scaffold_2",6108004,6108150,146,198.75,1,6107004,6109150,459,33.9,5,0.6,6107087,6107404,"(19569036)","+","ATCOPIA26I","LTR/Copia","3694",4025,"(580)",37381,""
"PU6_v3_fin","AL2G18220","scaffold_2",6113469,6113784,315,395,2,6112469,6114784,472,31.8,1,2,6112366,6112564,"(19563876)","+","ATCOPIA26I","LTR/Copia","3627",3823,"(782)",37385,""
"PU6_v3_fin","AL2G18220","scaffold_2",6113469,6113784,315,395,2,6112469,6114784,457,27.2,0,2.9,6113892,6114031,"(19562409)","+","ATCOPIA26I","LTR/Copia","3688",3823,"(782)",37387,""
"PU6_v3_fin","AL2G18220","scaffold_2",6105272,6105585,313,395,1,6104272,6106585,1111,13.8,2,0,6106137,6106332,"(19570108)","C","AtSB5","SINE/tRNA","(0)",217,"18",37380,""
"PU6_v3_fin","AL2G18240","scaffold_2",6113470,6113785,315,396.25,2,6112470,6114785,472,31.8,1,2,6112366,6112564,"(19563876)","+","ATCOPIA26I","LTR/Copia","3627",3823,"(782)",37385,""
"PU6_v3_fin","AL2G18240","scaffold_2",6113470,6113785,315,396.25,2,6112470,6114785,457,27.2,0,2.9,6113892,6114031,"(19562409)","+","ATCOPIA26I","LTR/Copia","3688",3823,"(782)",37387,""
"PU6_v3_fin","AL2G18240","scaffold_2",6105271,6105586,315,396.25,1,6104271,6106586,1111,13.8,2,0,6106137,6106332,"(19570108)","C","AtSB5","SINE/tRNA","(0)",217,"18",37380,""
"PU6_v3_fin","AL5G19550","scaffold_5",6148015,6152062,4047,5086.25,1,6147015,6153062,349,31.2,3.5,4.5,6152887,6153201,"(17237500)","C","ATLINE1_3A","LINE/L1","(6)",324,"13",115665,""
"PU6_v3_fin","AL7G52380","scaffold_7",26082067,26086321,4254,5961.25,2,26081067,26087321,285,25,0,0,26081994,26082065,"(3834020)","C","ATLINE1_3A","LINE/L1","(178)",152,"81",191748,""
"PU6_v3_fin","AL7G52380","scaffold_7",26082067,26086321,4254,5961.25,2,26081067,26087321,347,26.8,0,0,26082651,26082747,"(3833338)","C","ATLINE1_3A","LINE/L1","(185)",145,"49",191749,""
"PU6_v3_fin","AL7G52410","scaffold_7",26082080,26088466,6386,9336.25,1,26081080,26089466,285,25,0,0,26081994,26082065,"(3834020)","C","ATLINE1_3A","LINE/L1","(178)",152,"81",191748,""
"PU6_v3_fin","AL7G52410","scaffold_7",26082080,26088466,6386,9336.25,1,26081080,26089466,347,26.8,0,0,26082651,26082747,"(3833338)","C","ATLINE1_3A","LINE/L1","(185)",145,"49",191749,""
"PU6_v3_fin","AL6G37970","scaffold_6",12252497,12253737,1240,1582.5,1,12251497,12254737,273,31,5.6,5.2,12251538,12251860,"(13723520)","+","ATLINE2","LINE/L1","4991",5314,"(4)",140387,""
"PU6_v3_fin","AL4G42610","scaffold_4",21924805,21925403,598,790,1,21923805,21926403,1506,34.5,1.9,3.3,21922817,21923892,"(2198654)","+","ATLINE1_11","LINE/unknown","4030",5090,"(434)",108518,""
"PU6_v3_fin","AL4G42610","scaffold_4",21924805,21925403,598,790,1,21923805,21926403,583,29.5,2.5,3.9,21924017,21924330,"(2198216)","+","ATLINE1_11","LINE/unknown","5215",5524,"(0)",108518,""
"PU6_v3_fin","AL6G30010","scaffold_6",7833888,7836398,2510,3156.25,1,7832888,7837398,1601,34.1,2.3,2,7836770,7838195,"(18137185)","+","ATLINE2","LINE/L1","3377",4806,"(512)",136835,""
"PU6_v3_fin","AL6G30020","scaffold_6",7839060,7841270,2210,2830,1,7838060,7842270,1601,34.1,2.3,2,7836770,7838195,"(18137185)","+","ATLINE2","LINE/L1","3377",4806,"(512)",136835,""
"PU6_v3_fin","AL6G30020","scaffold_6",7839060,7841270,2210,2830,1,7838060,7842270,253,36.2,0,0,7838370,7838529,"(18136851)","+","ATLINE1_3A","LINE/L1","13",172,"(158)",136836,""
"PU6_v3_fin","AL6G30020","scaffold_6",7839060,7841270,2210,2830,1,7838060,7842270,229,9.7,12.9,0,7838630,7838691,"(18136689)","+","ATLINEIII","LINE/unknown","5339",5408,"(0)",136837,""
"PU6_v3_fin","AL2G11060","scaffold_2",556637,558134,1497,1902.5,1,555637,559134,299,20,11,1,558896,558986,"(25117454)","C","ATREP10D","DNA/Helitron","(677)",100,"1",32552,""
"PU6_v3_fin","AL2G13760","scaffold_2",2334854,2336696,1842,1918.75,1,2333854,2337696,546,22,1.7,9.4,2336014,2336254,"(23340186)","+","ATLINE1_3A","LINE/L1","107",330,"(0)",34011,""
"PU6_v3_fin","AL6G43420","scaffold_6",19813554,19815106,1552,1982.5,1,19812554,19816106,615,31.2,4.9,4.8,19815762,19816639,"(6158741)","C","ATLINE1_10","LINE/L1","(0)",5670,"4767",155755,""
"PU6_v3_fin","AL2G15130","scaffold_2",3253791,3255819,2028,3092.5,1,3252791,3256819,340,16.5,3.7,3.3,3253649,3253739,"(22422701)","+","ATCOPIA32B_LTR","LTR/Copia","518",611,"(160)",34790,""
"PU6_v3_fin","AL3G47160","scaffold_3",21538007,21543970,5963,8081.25,1,21537007,21544970,529,25.4,5.1,10,21536946,21537260,"(5474313)","+","TE_00000438_LTR","LTR/Gypsy","23",323,"(0)",80698,""
"PU6_v3_fin","AL3G47160","scaffold_3",21538007,21543970,5963,8081.25,1,21537007,21544970,441,11.9,0,4,21537928,21538006,"(5473567)","+","TE_00000494_LTR","LTR/Gypsy","431",506,"(0)",80700,""
"PU6_v3_fin","AL3G47160","scaffold_3",21538007,21543970,5963,8081.25,1,21537007,21544970,256,20.4,9.3,3.9,21541135,21541231,"(5470342)","C","ATMU12","DNA/MULE-MuDR","(3957)",390,"289",80702,"*"
"PU6_v3_fin","AL3G47160","scaffold_3",21538007,21543970,5963,8081.25,1,21537007,21544970,542,26.3,0,1.1,21541225,21541412,"(5470161)","C","ATMU12","DNA/MULE-MuDR","(4161)",186,"1",80702,""
"PU6_v3_fin","AL3G47160","scaffold_3",21538007,21543970,5963,8081.25,1,21537007,21544970,350,31.6,2.5,5.1,21541778,21542017,"(5469556)","+","ATCOPIA90_I","LTR/Copia","526",759,"(4128)",80703,""
"PU6_v3_fin","AL3G47160","scaffold_3",21538007,21543970,5963,8081.25,1,21537007,21544970,409,20.5,2.1,6.7,21544611,21544751,"(5466822)","+","ATGP2NLTR","LTR/Ty3","1",135,"(1898)",80713,""
"PU6_v3_fin","AL3G47160","scaffold_3",21538007,21543970,5963,8081.25,1,21537007,21544970,4671,16.7,4.8,6.2,21544815,21546541,"(5465032)","+","ATGP2NLTR","LTR/Ty3","60",1587,"(446)",80714,""
"PU6_v3_fin","AL1G59830","scaffold_1",29186356,29189071,2715,3291.25,1,29185356,29190071,433,18.8,4.5,4.5,29187544,29187677,"(2685594)","+","ATREP10D","DNA/Helitron","1",134,"(643)",30126,""
"PU6_v3_fin","AL1G59830","scaffold_1",29186356,29189071,2715,3291.25,1,29185356,29190071,317,14.7,2,11.2,29188191,29188336,"(2684935)","+","ATREP10B","DNA/Helitron","787",920,"(901)",30127,"*"
"PU6_v3_fin","AL1G59830","scaffold_1",29186356,29189071,2715,3291.25,1,29185356,29190071,469,27,5.9,6.7,29188336,29188662,"(2684609)","+","ATREP10C","DNA/Helitron","428",649,"(4)",30128,""
"PU6_v3_fin","AL1G59830","scaffold_1",29186356,29189071,2715,3291.25,1,29185356,29190071,286,26.8,1,4.1,29189319,29189419,"(2683852)","C","ATRAN","LTR/unknown","(252)",108,"11",30129,""
"PU6_v3_fin","AL1G59830","scaffold_1",29186356,29189071,2715,3291.25,1,29185356,29190071,403,11.1,1.4,1.4,29189757,29189829,"(2683442)","C","AtSB3","SINE/tRNA","(1)",302,"230",30132,""
"PU6_v3_fin","AL1G59840","scaffold_1",29207406,29208772,1366,1685,1,29206406,29209772,1311,15.4,6.7,10.1,29209587,29209976,"(2663295)","C","TE_00001458_INT","LTR/unknown","(102)",936,"559",30145,""
"PU6_v3_fin","AL6G45960","scaffold_6",21511992,21512648,656,807.5,1,21510992,21513648,335,25.5,0,0,21511310,21511403,"(4463977)","C","HELITRONY3","DNA/Helitron","(881)",4285,"4192",157215,""
"PU6_v3_fin","AL6G45960","scaffold_6",21511992,21512648,656,807.5,1,21510992,21513648,225,24.6,0,0,21511737,21511793,"(4463587)","+","HELITRONY3","DNA/Helitron","4222",4278,"(888)",157217,""
"PU6_v3_fin","AL6G45960","scaffold_6",21511992,21512648,656,807.5,1,21510992,21513648,5214,24.9,1.4,1.7,21513136,21514523,"(4460857)","C","ATLINE1_5","LINE/L1","(4)",6831,"5449",157220,""
"PU6_v3_fin","AL6G46470","scaffold_6",21932295,21933631,1336,1615,1,21931295,21934631,441,27.3,4.5,0,21931918,21932093,"(4043287)","+","ATLINE1_1","LINE/L1","5668",5851,"(0)",157570,""
"PU6_v3_fin","AL7G50290","scaffold_7",27216957,27217219,262,328.75,1,27215957,27218219,1161,12.8,3,7.4,27216026,27216294,"(2699791)","+","AtSB3","SINE/tRNA","44",301,"(2)",192725,""
"PU6_v3_fin","AL7G50960","scaffold_7",27216852,27217608,756,1047.5,1,27215852,27218608,1161,12.8,3,7.4,27216026,27216294,"(2699791)","+","AtSB3","SINE/tRNA","44",301,"(2)",192725,""
"PU6_v3_fin","AL7G51070","scaffold_7",27216852,27217615,763,943.75,1,27215852,27218615,1161,12.8,3,7.4,27216026,27216294,"(2699791)","+","AtSB3","SINE/tRNA","44",301,"(2)",192725,""
"PU6_v3_fin","AL1G35140","scaffold_1",10410473,10410799,326,410,1,10409473,10411799,693,13,0,0.9,10410846,10410961,"(21462310)","+","AtSB5","SINE/tRNA","103",217,"(0)",6812,""
"PU6_v3_fin","AL2G11040","scaffold_2",543787,545051,1264,1750,1,542787,546051,14319,20.8,3.4,3.5,545048,549761,"(25126679)","+","ATHILA6C_I","LTR/Ty3","1",3124,"(7619)",32545,""
"PU6_v3_fin","AL2G11960","scaffold_2",1131335,1132888,1553,1953.75,1,1130335,1133888,664,25.3,7.8,6.3,1133146,1133491,"(24542949)","C","TSCL","LINE/unknown","(0)",1225,"875",33001,""
"PU6_v3_fin","AL6G43560","scaffold_6",19900380,19901939,1559,1978.75,1,19899380,19902939,260,31.2,4.4,4.4,19899601,19899825,"(6075555)","+","ATLINE2","LINE/L1","4798",5022,"(296)",155845,""
"PU6_v3_fin","AL8G19400","scaffold_8",6690258,6690636,378,473.75,1,6689258,6691636,288,30.4,0,4.1,6689509,6689659,"(16620070)","C","TE_00000406_LTR","LTR/Copia","(396)",278,"134",201002,"*"
"PU6_v3_fin","AL8G19400","scaffold_8",6690258,6690636,378,473.75,1,6689258,6691636,254,30,2.3,1.5,6689804,6689935,"(16619794)","+","TE_00000406_LTR","LTR/Copia","134",266,"(408)",201004,"*"
"PU6_v3_fin","AL8G19420","scaffold_8",6720430,6720810,380,475,3,6719430,6721810,2239,13,0,1.2,6721138,6721473,"(16588256)","C","ATCOPIN_LTR","LTR/unknown","(0)",356,"25",201040,""
"PU6_v3_fin","AL8G19430","scaffold_8",6720430,6720804,374,477.5,3,6719430,6721804,2239,13,0,1.2,6721138,6721473,"(16588256)","C","ATCOPIN_LTR","LTR/unknown","(0)",356,"25",201040,""
"TE11_v2","AL1G23630","scaffold_1_RagTag",5731686,5734615,2929,3638.75,1,5730686,5735615,1780,12.4,1.2,6.9,5730608,5730927,"(26430048)","C","AtSB3","SINE/tRNA","(0)",303,"1",3554,""
"TE11_v2","AL2G13150","scaffold_2_RagTag",1502200,1504031,1831,2767.5,2,1501200,1505031,11735,18.2,2.4,0.9,1498802,1501237,"(22261314)","C","VANDAL7","DNA/MULE-MuDR","(9302)",3060,"589",35166,""
"TE11_v2","AL2G13150","scaffold_2_RagTag",1502200,1504031,1831,2767.5,2,1501200,1505031,226,17.2,5.1,10.8,1501281,1501358,"(22261193)","C","VANDAL7","DNA/MULE-MuDR","(11777)",585,"512",35166,"*"
"TE11_v2","AL2G13150","scaffold_2_RagTag",1502200,1504031,1831,2767.5,2,1501200,1505031,511,24.5,4.3,1.8,1501779,1501940,"(22260611)","C","VANDAL7","DNA/MULE-MuDR","(12182)",180,"15",35166,""
"TE11_v2","AL2G12820","scaffold_2_RagTag",1502237,1504031,1794,2777.5,2,1501237,1505031,11735,18.2,2.4,0.9,1498802,1501237,"(22261314)","C","VANDAL7","DNA/MULE-MuDR","(9302)",3060,"589",35166,""
"TE11_v2","AL2G12820","scaffold_2_RagTag",1502237,1504031,1794,2777.5,2,1501237,1505031,226,17.2,5.1,10.8,1501281,1501358,"(22261193)","C","VANDAL7","DNA/MULE-MuDR","(11777)",585,"512",35166,"*"
"TE11_v2","AL2G12820","scaffold_2_RagTag",1502237,1504031,1794,2777.5,2,1501237,1505031,511,24.5,4.3,1.8,1501779,1501940,"(22260611)","C","VANDAL7","DNA/MULE-MuDR","(12182)",180,"15",35166,""
"TE11_v2","AL2G13150","scaffold_2_RagTag",1663122,1665175,2053,2767.5,4,1662122,1666175,1300,26.1,6,4.9,1665198,1666047,"(22096504)","+","Sadhu7-1","SINE/unknown","10",868,"(18)",35277,""
"TE11_v2","AL2G12820","scaffold_2_RagTag",1491182,1493403,2221,2777.5,1,1490182,1494403,5113,22.9,3.4,5.2,1494382,1496077,"(22266474)","C","VANDAL7","DNA/MULE-MuDR","(888)",11474,"9807",35160,""
"TE11_v2","AL2G13280","scaffold_2_RagTag",1767568,1769942,2374,2962.5,1,1766568,1770942,543,23.1,0.5,5,1766730,1766916,"(21995635)","+","ATREP20","DNA/Helitron","1158",1336,"(808)",35367,"*"
