"","assembly","gene","scaffold","start","end","length","max_length","copy"
"4516","NT8_v2_fix","AL6G10970","scaffold_6_RagTag",393526,397087,3561,4407.5,1
"4615","NT8_v2_fix","AL1G11800","scaffold_1_RagTag",740948,743669,2721,3423.75,1
"4716","NT8_v2_fix","AL1G13710","scaffold_1_RagTag",1490758,1493805,3047,3810,1
"4816","NT8_v2_fix","AL6G51420","scaffold_6_RagTag",26437394,26439538,2144,2703.75,1
"4914","NT8_v2_fix","AL4G14860","scaffold_4_RagTag",3246359,3249094,2735,3381.25,1
"5011","NT8_v2_fix","AL8G19860","scaffold_8_RagTag",9801708,9803494,1786,2268.75,1
"1100","NT9_v2","AL4G22470","scaffold_4_RagTag",12735104,12739345,4241,5281.25,1
"2101","NT9_v2","AL7G49290","scaffold_7_RagTag",26768429,26770176,1747,2215,1
"3101","NT9_v2","AL5G14830","scaffold_5_RagTag",2385032,2387361,2329,2908.75,1
"4101","NT9_v2","AL1G38960","scaffold_1_RagTag",11825193,11826548,1355,1721.25,1
"526","NT9_v2","AL7G37080","scaffold_7_RagTag",12598697,12600682,1985,2473.75,1
"617","NT9_v2","AL7G29360","scaffold_7_RagTag",8552235,8554643,2408,3018.75,1
"717","NT9_v2","AL4G35580","scaffold_4_RagTag",20400046,20401076,1030,1287.5,1
"817","NT9_v2","AL3G22630","scaffold_3_RagTag",4822638,4823603,965,1207.5,1
"917","NT9_v2","AL6G36570","scaffold_6_RagTag",12303754,12304342,588,727.5,1
"1017","NT9_v2","AL6G40140","scaffold_6_RagTag",14818403,14830869,12466,14951.25,1
"1121","NT9_v2","AL8G11370","scaffold_8_RagTag",528285,533175,4890,6021.25,1
"1219","NT9_v2","AL2G37500","scaffold_2_RagTag",23802364,23811973,9609,12023.75,1
"1317","NT9_v2","AL3G47290","scaffold_3_RagTag",21500720,21502965,2245,2827.5,1
"1417","NT9_v2","AL5G16540","scaffold_5_RagTag",3374250,3376229,1979,2497.5,1
"1517","NT9_v2","AL8G17880","scaffold_8_RagTag",5145543,5152681,7138,8911.25,1
"1617","NT9_v2","AL8G10660","scaffold_8_RagTag",239848,243035,3187,3978.75,1
"1717","NT9_v2","AL3G16870","scaffold_3_RagTag",2576967,2578255,1288,1616.25,1
"1817","NT9_v2","AL4G35500","scaffold_4_RagTag",20367605,20368631,1026,1283.75,1
"1917","NT9_v2","AL4G10190","scaffold_4_RagTag",248497,249259,762,1041.25,1
"2017","NT9_v2","AL1G40880","scaffold_1_RagTag",12778328,12781649,3321,4146.25,1
"2121","NT9_v2","AL4G44420","scaffold_4_RagTag",24276828,24278997,2169,2601.25,1
"2219","NT9_v2","AL1G44510","scaffold_1_RagTag",14528541,14530783,2242,2793.75,1
"2317","NT9_v2","AL3G25980","scaffold_3_RagTag",6247998,6249822,1824,2281.25,1
"2417","NT9_v2","AL7G52050","scaffold_7_RagTag",25142272,25144019,1747,2411.25,1
"2517","NT9_v2","AL4G11740","scaffold_4_RagTag",917211,919852,2641,3343.75,1
"2616","NT9_v2","AL1G56790","scaffold_1_RagTag",26614600,26615685,1085,1361.25,1
"2714","NT9_v2","AL2G29950","scaffold_2_RagTag",20424386,20427096,2710,3397.5,1
"2815","NT9_v2","AL3G22540","scaffold_3_RagTag",4767947,4768835,888,1115,1
"2916","NT9_v2","AL7G14700","scaffold_7_RagTag",1939596,1942343,2747,3436.25,1
"3016","NT9_v2","AL7G17000","scaffold_7_RagTag",3054941,3057338,2397,3012.5,1
"3120","NT9_v2","AL8G23980","scaffold_8_RagTag",12613594,12616151,2557,3198.75,1
"3218","NT9_v2","AL1G44620","scaffold_1_RagTag",14585771,14589805,4034,5038.75,1
"3317","NT9_v2","AL1G32880","scaffold_1_RagTag",9212650,9213976,1326,1592.5,1
"3417","NT9_v2","AL3G41310","scaffold_3_RagTag",13476575,13478353,1778,2193.75,1
"3517","NT9_v2","AL8G16570","scaffold_8_RagTag",4030911,4032737,1826,2277.5,1
"3617","NT9_v2","AL2G25840","scaffold_2_RagTag",18003699,18007421,3722,4706.25,1
"3717","NT9_v2","AL4G44060","scaffold_4_RagTag",24079976,24086525,6549,8181.25,1
"3817","NT9_v2","AL6G36110","scaffold_6_RagTag",11854972,11857064,2092,2593.75,1
"3916","NT9_v2","AL8G32740","scaffold_8_RagTag",17222304,17228434,6130,7657.5,1
"4016","NT9_v2","AL1G40480","scaffold_1_RagTag",12576998,12583843,6845,8606.25,1
"4214","NT9_v2","AL4G23330","scaffold_4_RagTag",14013033,14015874,2841,3543.75,1
"4317","NT9_v2","AL6G24590","scaffold_6_RagTag",6302717,6305580,2863,3593.75,1
"4416","NT9_v2","AL1G31800","scaffold_1_RagTag",8756364,8761153,4789,5962.5,1
"4517","NT9_v2","AL6G10970","scaffold_6_RagTag",407303,410805,3502,4407.5,1
"4616","NT9_v2","AL1G11800","scaffold_1_RagTag",746379,749104,2725,3423.75,1
"4717","NT9_v2","AL1G13710","scaffold_1_RagTag",1505727,1508774,3047,3810,1
"4817","NT9_v2","AL6G51420","scaffold_6_RagTag",26037069,26039210,2141,2703.75,1
"4915","NT9_v2","AL8G19860","scaffold_8_RagTag",9279001,9280785,1784,2268.75,1
"1101","PU6_v3_fin","AL4G22470","scaffold_4",11359830,11364044,4214,5281.25,1
"2102","PU6_v3_fin","AL7G49290","scaffold_7",28217625,28219376,1751,2215,1
"3102","PU6_v3_fin","AL5G14830","scaffold_5",2570355,2572681,2326,2908.75,1
"4102","PU6_v3_fin","AL1G38960","scaffold_1",12415600,12416944,1344,1721.25,1
"527","PU6_v3_fin","AL7G29360","scaffold_7",8636822,8639212,2390,3018.75,1
"618","PU6_v3_fin","AL4G35580","scaffold_4",18902850,18903880,1030,1287.5,1
"718","PU6_v3_fin","AL3G22630","scaffold_3",4910526,4911491,965,1207.5,1
"818","PU6_v3_fin","AL6G36570","scaffold_6",11219354,11219932,578,727.5,1
"918","PU6_v3_fin","AL6G40140","scaffold_6",13701902,13713864,11962,14951.25,1
"1018","PU6_v3_fin","AL8G11370","scaffold_8",664404,669232,4828,6021.25,1
"1122","PU6_v3_fin","AL2G37500","scaffold_2",23708253,23717839,9586,12023.75,1
"1220","PU6_v3_fin","AL3G47290","scaffold_3",21661733,21663971,2238,2827.5,1
"1318","PU6_v3_fin","AL5G16540","scaffold_5",3514678,3516698,2020,2497.5,1
"1418","PU6_v3_fin","AL8G17880","scaffold_8",5383972,5391090,7118,8911.25,1
"1518","PU6_v3_fin","AL8G10660","scaffold_8",265893,269083,3190,3978.75,1
"1618","PU6_v3_fin","AL3G16870","scaffold_3",2647740,2649027,1287,1616.25,1
"1718","PU6_v3_fin","AL4G35500","scaffold_4",18865116,18866147,1031,1283.75,1
"1818","PU6_v3_fin","AL4G10190","scaffold_4",294760,295592,832,1041.25,1
"1918","PU6_v3_fin","AL1G40880","scaffold_1",13406607,13409912,3305,4146.25,1
"2018","PU6_v3_fin","AL4G44420","scaffold_4",22704291,22706323,2032,2601.25,1
"2122","PU6_v3_fin","AL1G44510","scaffold_1",15456953,15459193,2240,2793.75,1
"2220","PU6_v3_fin","AL3G25980","scaffold_3",6312448,6314272,1824,2281.25,1
"2318","PU6_v3_fin","AL7G52050","scaffold_7",26556154,26557898,1744,2411.25,1
"2418","PU6_v3_fin","AL4G11740","scaffold_4",1022070,1024684,2614,3343.75,1
"2518","PU6_v3_fin","AL1G56790","scaffold_1",27502116,27503258,1142,1361.25,1
"2617","PU6_v3_fin","AL2G29950","scaffold_2",20205248,20207976,2728,3397.5,1
"2715","PU6_v3_fin","AL3G22540","scaffold_3",4863262,4864153,891,1115,1
"2816","PU6_v3_fin","AL7G14700","scaffold_7",1987159,1989906,2747,3436.25,1
"2917","PU6_v3_fin","AL7G17000","scaffold_7",3140365,3142761,2396,3012.5,1
"3017","PU6_v3_fin","AL8G23980","scaffold_8",12755026,12757571,2545,3198.75,1
"3121","PU6_v3_fin","AL1G32880","scaffold_1",9423329,9424594,1265,1592.5,1
"3219","PU6_v3_fin","AL3G41310","scaffold_3",13861246,13863000,1754,2193.75,1
"3318","PU6_v3_fin","AL8G16570","scaffold_8",4472516,4474156,1640,2277.5,1
"3418","PU6_v3_fin","AL2G25840","scaffold_2",17701203,17704959,3756,4706.25,1
"3518","PU6_v3_fin","AL4G44060","scaffold_4",22523867,22530390,6523,8181.25,1
"3618","PU6_v3_fin","AL6G36110","scaffold_6",10830982,10833077,2095,2593.75,1
"3718","PU6_v3_fin","AL8G32740","scaffold_8",17486873,17493033,6160,7657.5,1
"3818","PU6_v3_fin","AL1G40480","scaffold_1",13230134,13237015,6881,8606.25,1
"3917","PU6_v3_fin","AL4G23330","scaffold_4",12539578,12542416,2838,3543.75,1
"4017","PU6_v3_fin","AL6G24590","scaffold_6",5458163,5461027,2864,3593.75,1
"4118","PU6_v3_fin","AL1G31800","scaffold_1",9003890,9008679,4789,5962.5,1
"4215","PU6_v3_fin","AL6G10970","scaffold_6",402245,405769,3524,4407.5,1
"4318","PU6_v3_fin","AL1G11800","scaffold_1",822886,825606,2720,3423.75,1
"4417","PU6_v3_fin","AL1G13710","scaffold_1",1595187,1598224,3037,3810,1
"4518","PU6_v3_fin","AL6G51420","scaffold_6",24836800,24838952,2152,2703.75,1
"4617","PU6_v3_fin","AL4G14860","scaffold_4",2967927,2970638,2711,3381.25,1
"4718","PU6_v3_fin","AL8G19860","scaffold_8",9438132,9439922,1790,2268.75,1
"1102","TE11_v2","AL4G22470","scaffold_4_RagTag",12098315,12102438,4123,5281.25,1
"2103","TE11_v2","AL7G49290","scaffold_7_RagTag",25986053,25987794,1741,2215,1
"3103","TE11_v2","AL5G14830","scaffold_5_RagTag",2330737,2333053,2316,2908.75,1
"4103","TE11_v2","AL1G38960","scaffold_1_RagTag",12204321,12205672,1351,1721.25,1
"528","TE11_v2","AL7G37080","scaffold_7_RagTag",12514053,12516031,1978,2473.75,1
"619","TE11_v2","AL7G29360","scaffold_7_RagTag",8417333,8419741,2408,3018.75,1
"719","TE11_v2","AL4G35580","scaffold_4_RagTag",19221645,19222675,1030,1287.5,1
"819","TE11_v2","AL3G22630","scaffold_3_RagTag",4665348,4666313,965,1207.5,1
"919","TE11_v2","AL6G36570","scaffold_6_RagTag",11877881,11878460,579,727.5,1
"1019","TE11_v2","AL6G40140","scaffold_6_RagTag",14207902,14219806,11904,14951.25,1
"1123","TE11_v2","AL8G11370","scaffold_8_RagTag",717286,722108,4822,6021.25,1
"1221","TE11_v2","AL2G37500","scaffold_2_RagTag",21951822,21961433,9611,12023.75,1
"1319","TE11_v2","AL3G47290","scaffold_3_RagTag",21656153,21658400,2247,2827.5,1
"1419","TE11_v2","AL5G16540","scaffold_5_RagTag",3304543,3306565,2022,2497.5,1
"1519","TE11_v2","AL8G17880","scaffold_8_RagTag",5351132,5358271,7139,8911.25,1
"1619","TE11_v2","AL8G10660","scaffold_8_RagTag",237938,241117,3179,3978.75,1
"1719","TE11_v2","AL3G16870","scaffold_3_RagTag",2560533,2561821,1288,1616.25,1
"1819","TE11_v2","AL4G35500","scaffold_4_RagTag",19180142,19181168,1026,1283.75,1
"1919","TE11_v2","AL4G10190","scaffold_4_RagTag",155102,155936,834,1041.25,1
"2019","TE11_v2","AL1G40880","scaffold_1_RagTag",13108353,13111657,3304,4146.25,1
"2123","TE11_v2","AL4G44420","scaffold_4_RagTag",23409652,23411732,2080,2601.25,1
"2221","TE11_v2","AL1G44510","scaffold_1_RagTag",15108825,15111067,2242,2793.75,1
"2319","TE11_v2","AL3G25980","scaffold_3_RagTag",6032023,6033843,1820,2281.25,1
"2419","TE11_v2","AL7G52050","scaffold_7_RagTag",24374352,24376097,1745,2411.25,1
"2519","TE11_v2","AL4G11740","scaffold_4_RagTag",883335,885863,2528,3343.75,1
"2618","TE11_v2","AL1G56790","scaffold_1_RagTag",27783583,27784668,1085,1361.25,1
"2716","TE11_v2","AL2G29950","scaffold_2_RagTag",18659440,18662155,2715,3397.5,1
"2817","TE11_v2","AL3G22540","scaffold_3_RagTag",4629491,4630381,890,1115,1
"2918","TE11_v2","AL7G14700","scaffold_7_RagTag",1912831,1915586,2755,3436.25,1
"3018","TE11_v2","AL7G17000","scaffold_7_RagTag",3022690,3025087,2397,3012.5,1
"3122","TE11_v2","AL8G23980","scaffold_8_RagTag",13791833,13794392,2559,3198.75,1
"3220","TE11_v2","AL1G32880","scaffold_1_RagTag",9442476,9443805,1329,1592.5,1
"3319","TE11_v2","AL3G41310","scaffold_3_RagTag",13065580,13067179,1599,2193.75,1
"3419","TE11_v2","AL8G16570","scaffold_8_RagTag",4341108,4342930,1822,2277.5,1
"3519","TE11_v2","AL2G25840","scaffold_2_RagTag",16175517,16179269,3752,4706.25,1
"3619","TE11_v2","AL4G44060","scaffold_4_RagTag",23192924,23199458,6534,8181.25,1
"3719","TE11_v2","AL6G36110","scaffold_6_RagTag",11389141,11391232,2091,2593.75,1
"3819","TE11_v2","AL8G32740","scaffold_8_RagTag",18703843,18709962,6119,7657.5,1
"3918","TE11_v2","AL1G40480","scaffold_1_RagTag",12940793,12947663,6870,8606.25,1
"4119","TE11_v2","AL4G23330","scaffold_4_RagTag",13170665,13173485,2820,3543.75,1
"4216","TE11_v2","AL6G24590","scaffold_6_RagTag",5967683,5970545,2862,3593.75,1
"4319","TE11_v2","AL1G31800","scaffold_1_RagTag",9026525,9031842,5317,5962.5,1
"4418","TE11_v2","AL6G10970","scaffold_6_RagTag",406396,409953,3557,4407.5,1
"4519","TE11_v2","AL1G11800","scaffold_1_RagTag",958667,961368,2701,3423.75,1
"4618","TE11_v2","AL1G13710","scaffold_1_RagTag",1684113,1687166,3053,3810,1
"4719","TE11_v2","AL6G51420","scaffold_6_RagTag",25447716,25449843,2127,2703.75,1
"4818","TE11_v2","AL4G14860","scaffold_4_RagTag",2950666,2953389,2723,3381.25,1
"4916","TE11_v2","AL8G19860","scaffold_8_RagTag",10115487,10117254,1767,2268.75,1
"1103","TE4_v1","AL4G22470","scaffold_4_RagTag:329527-26177039",13590765,13594986,4221,5281.25,1
"2104","TE4_v1","AL7G49290","scaffold_7_RagTag:1-29301300",26844634,26846386,1752,2215,1
"3104","TE4_v1","AL5G14830","scaffold_5_RagTag:29852-15762170",2139890,2142215,2325,2908.75,1
"4104","TE4_v1","AL1G38960","scaffold_1_RagTag:94989-32092331",12188446,12189801,1355,1721.25,1
"529","TE4_v1","AL7G37080","scaffold_7_RagTag:1-29301300",12388144,12390157,2013,2473.75,1
"620","TE4_v1","AL7G29360","scaffold_7_RagTag:1-29301300",8312539,8314947,2408,3018.75,1
"720","TE4_v1","AL4G35580","scaffold_4_RagTag:329527-26177039",20674479,20675509,1030,1287.5,1
"820","TE4_v1","AL3G22630","scaffold_3_RagTag:1-25320414",4757567,4758532,965,1207.5,1
"920","TE4_v1","AL6G36570","scaffold_6_RagTag:0-26949342",11731389,11731968,579,727.5,1
"1020","TE4_v1","AL6G40140","scaffold_6_RagTag:0-26949342",14422006,14434480,12474,14951.25,1
"1124","TE4_v1","AL8G11370","scaffold_8_RagTag:237858-24797477",612350,617172,4822,6021.25,1
"1222","TE4_v1","AL2G37500","scaffold_2_RagTag:113346-24308598",22347340,22356949,9609,12023.75,1
"1320","TE4_v1","AL3G47290","scaffold_3_RagTag:1-25320414",21423119,21425380,2261,2827.5,1
"1420","TE4_v1","AL5G16540","scaffold_5_RagTag:29852-15762170",3029392,3031352,1960,2497.5,1
"1520","TE4_v1","AL8G17880","scaffold_8_RagTag:237858-24797477",5247584,5254723,7139,8911.25,1
"1620","TE4_v1","AL8G10660","scaffold_8_RagTag:237858-24797477",233820,236992,3172,3978.75,1
"1720","TE4_v1","AL3G16870","scaffold_3_RagTag:1-25320414",2630391,2631679,1288,1616.25,1
"1820","TE4_v1","AL4G35500","scaffold_4_RagTag:329527-26177039",20630169,20631195,1026,1283.75,1
"1920","TE4_v1","AL4G10190","scaffold_4_RagTag:329527-26177039",565678,566511,833,1041.25,1
"2020","TE4_v1","AL1G40880","scaffold_1_RagTag:94989-32092331",13090262,13093572,3310,4146.25,1
"2124","TE4_v1","AL4G44420","scaffold_4_RagTag:329527-26177039",24525308,24527382,2074,2601.25,1
"2222","TE4_v1","AL1G44510","scaffold_1_RagTag:94989-32092331",15095878,15098120,2242,2793.75,1
"2320","TE4_v1","AL3G25980","scaffold_3_RagTag:1-25320414",6073724,6075544,1820,2281.25,1
"2420","TE4_v1","AL7G52050","scaffold_7_RagTag:1-29301300",25081608,25083368,1760,2411.25,1
"2520","TE4_v1","AL4G11740","scaffold_4_RagTag:329527-26177039",1301285,1303932,2647,3343.75,1
"2619","TE4_v1","AL1G56790","scaffold_1_RagTag:94989-32092331",27551144,27552286,1142,1361.25,1
"2717","TE4_v1","AL2G29950","scaffold_2_RagTag:113346-24308598",19115280,19118065,2785,3397.5,1
"2818","TE4_v1","AL3G22540","scaffold_3_RagTag:1-25320414",4714728,4715618,890,1115,1
"2919","TE4_v1","AL7G14700","scaffold_7_RagTag:1-29301300",1906568,1909324,2756,3436.25,1
"3019","TE4_v1","AL7G17000","scaffold_7_RagTag:1-29301300",2963308,2965716,2408,3012.5,1
"3123","TE4_v1","AL8G23980","scaffold_8_RagTag:237858-24797477",14023991,14026546,2555,3198.75,1
"3221","TE4_v1","AL1G32880","scaffold_1_RagTag:94989-32092331",9385486,9386813,1327,1592.5,1
"3320","TE4_v1","AL3G41310","scaffold_3_RagTag:1-25320414",13263422,13265202,1780,2193.75,1
"3420","TE4_v1","AL8G16570","scaffold_8_RagTag:237858-24797477",4214466,4216296,1830,2277.5,1
"3520","TE4_v1","AL2G25840","scaffold_2_RagTag:113346-24308598",16549526,16553279,3753,4706.25,1
"3620","TE4_v1","AL4G44060","scaffold_4_RagTag:329527-26177039",24292895,24299446,6551,8181.25,1
"3720","TE4_v1","AL6G36110","scaffold_6_RagTag:0-26949342",11232920,11235006,2086,2593.75,1
"3820","TE4_v1","AL8G32740","scaffold_8_RagTag:237858-24797477",18977537,18983685,6148,7657.5,1
"3919","TE4_v1","AL1G40480","scaffold_1_RagTag:94989-32092331",12908310,12915196,6886,8606.25,1
"4120","TE4_v1","AL4G23330","scaffold_4_RagTag:329527-26177039",14725932,14728770,2838,3543.75,1
"4217","TE4_v1","AL6G24590","scaffold_6_RagTag:0-26949342",5915827,5918689,2862,3593.75,1
"4320","TE4_v1","AL1G31800","scaffold_1_RagTag:94989-32092331",8983452,8988243,4791,5962.5,1
"4419","TE4_v1","AL6G10970","scaffold_6_RagTag:0-26949342",406340,409900,3560,4407.5,1
"4520","TE4_v1","AL1G11800","scaffold_1_RagTag:94989-32092331",951897,954567,2670,3423.75,1
"4619","TE4_v1","AL1G13710","scaffold_1_RagTag:94989-32092331",1663575,1666621,3046,3810,1
"4720","TE4_v1","AL6G51420","scaffold_6_RagTag:0-26949342",25840380,25842537,2157,2703.75,1
"4819","TE4_v1","AL4G14860","scaffold_4_RagTag:329527-26177039",3474698,3477421,2723,3381.25,1
"4917","TE4_v1","AL8G19860","scaffold_8_RagTag:237858-24797477",10708354,10710121,1767,2268.75,1
"1104","TE8_v1","AL4G22470","scaffold_4_RagTag:825599-25061996",12174532,12178753,4221,5281.25,1
"2105","TE8_v1","AL7G49290","scaffold_7_RagTag:0-28571223",26479372,26481124,1752,2215,1
"3105","TE8_v1","AL5G14830","scaffold_5_RagTag:609893-23791649",2279167,2281500,2333,2908.75,1
"4105","TE8_v1","AL1G38960","scaffold_1_RagTag:13975-33400674",12290664,12292019,1355,1721.25,1
"530","TE8_v1","AL7G37080","scaffold_7_RagTag:0-28571223",12162901,12164888,1987,2473.75,1
"621","TE8_v1","AL7G29360","scaffold_7_RagTag:0-28571223",8280849,8283257,2408,3018.75,1
"721","TE8_v1","AL4G35580","scaffold_4_RagTag:825599-25061996",19123500,19124530,1030,1287.5,1
"821","TE8_v1","AL3G22630","scaffold_3_RagTag:1-26654334",4748967,4749932,965,1207.5,1
"921","TE8_v1","AL6G36570","scaffold_6_RagTag:0-26335035",11597014,11597594,580,727.5,1
"1021","TE8_v1","AL6G40140","scaffold_6_RagTag:0-26335035",14034581,14046317,11736,14951.25,1
"1125","TE8_v1","AL8G11370","scaffold_8_RagTag:0-24591694",562317,567141,4824,6021.25,1
"1223","TE8_v1","AL2G37500","scaffold_2_RagTag:0-23605790",21750679,21760323,9644,12023.75,1
"1321","TE8_v1","AL3G47290","scaffold_3_RagTag:1-26654334",21326627,21328874,2247,2827.5,1
"1421","TE8_v1","AL5G16540","scaffold_5_RagTag:609893-23791649",3172031,3173991,1960,2497.5,1
"1521","TE8_v1","AL8G17880","scaffold_8_RagTag:0-24591694",5931738,5938877,7139,8911.25,1
"1621","TE8_v1","AL8G10660","scaffold_8_RagTag:0-24591694",252808,255989,3181,3978.75,1
"1721","TE8_v1","AL3G16870","scaffold_3_RagTag:1-26654334",2630259,2631547,1288,1616.25,1
"1821","TE8_v1","AL4G35500","scaffold_4_RagTag:825599-25061996",19070369,19071395,1026,1283.75,1
"1921","TE8_v1","AL4G10190","scaffold_4_RagTag:825599-25061996",479743,480577,834,1041.25,1
"2021","TE8_v1","AL1G40880","scaffold_1_RagTag:13975-33400674",13203130,13206435,3305,4146.25,1
"2125","TE8_v1","AL4G44420","scaffold_4_RagTag:825599-25061996",22850506,22852580,2074,2601.25,1
"2223","TE8_v1","AL1G44510","scaffold_1_RagTag:13975-33400674",15071398,15073641,2243,2793.75,1
"2321","TE8_v1","AL3G25980","scaffold_3_RagTag:1-26654334",6023415,6025234,1819,2281.25,1
"2421","TE8_v1","AL7G52050","scaffold_7_RagTag:0-28571223",24730842,24732602,1760,2411.25,1
"2521","TE8_v1","AL4G11740","scaffold_4_RagTag:825599-25061996",1208300,1210880,2580,3343.75,1
"2620","TE8_v1","AL1G56790","scaffold_1_RagTag:13975-33400674",28369342,28370427,1085,1361.25,1
"2718","TE8_v1","AL2G29950","scaffold_2_RagTag:0-23605790",18315448,18318180,2732,3397.5,1
"2819","TE8_v1","AL3G22540","scaffold_3_RagTag:1-26654334",4707190,4708080,890,1115,1
"2920","TE8_v1","AL7G14700","scaffold_7_RagTag:0-28571223",1883610,1886357,2747,3436.25,1
"3020","TE8_v1","AL7G17000","scaffold_7_RagTag:0-28571223",2973329,2975738,2409,3012.5,1
"3124","TE8_v1","AL8G23980","scaffold_8_RagTag:0-24591694",14208424,14210982,2558,3198.75,1
"3222","TE8_v1","AL1G32880","scaffold_1_RagTag:13975-33400674",9327924,9329251,1327,1592.5,1
"3321","TE8_v1","AL3G41310","scaffold_3_RagTag:1-26654334",13326629,13328424,1795,2193.75,1
"3421","TE8_v1","AL8G16570","scaffold_8_RagTag:0-24591694",4610823,4612645,1822,2277.5,1
"3521","TE8_v1","AL2G25840","scaffold_2_RagTag:0-23605790",15947163,15950927,3764,4706.25,1
"3621","TE8_v1","AL4G44060","scaffold_4_RagTag:825599-25061996",22668975,22675526,6551,8181.25,1
"3721","TE8_v1","AL6G36110","scaffold_6_RagTag:0-26335035",11155224,11157315,2091,2593.75,1
"3821","TE8_v1","AL8G32740","scaffold_8_RagTag:0-24591694",19159680,19165811,6131,7657.5,1
"3920","TE8_v1","AL1G40480","scaffold_1_RagTag:13975-33400674",13021109,13027968,6859,8606.25,1
"4121","TE8_v1","AL4G23330","scaffold_4_RagTag:825599-25061996",13226812,13229650,2838,3543.75,1
"4218","TE8_v1","AL6G24590","scaffold_6_RagTag:0-26335035",5890071,5892933,2862,3593.75,1
"4321","TE8_v1","AL1G31800","scaffold_1_RagTag:13975-33400674",8906146,8910938,4792,5962.5,1
"4420","TE8_v1","AL6G10970","scaffold_6_RagTag:0-26335035",397452,401013,3561,4407.5,1
"4521","TE8_v1","AL1G11800","scaffold_1_RagTag:13975-33400674",853434,856135,2701,3423.75,1
"4620","TE8_v1","AL1G13710","scaffold_1_RagTag:13975-33400674",1554859,1557912,3053,3810,1
"4721","TE8_v1","AL6G51420","scaffold_6_RagTag:0-26335035",25214786,25216931,2145,2703.75,1
"4820","TE8_v1","AL4G14860","scaffold_4_RagTag:825599-25061996",3288919,3291642,2723,3381.25,1
"4918","TE8_v1","AL8G19860","scaffold_8_RagTag:0-24591694",10809169,10810936,1767,2268.75,1
"1105","WS1_v2_s","AL4G22470","scaffold_4_RagTag",9151905,9156137,4232,5281.25,1
"2106","WS1_v2_s","AL7G49290","scaffold_7_RagTag",27649857,27651599,1742,2215,1
"3106","WS1_v2_s","AL5G14830","scaffold_5_RagTag",2483951,2486252,2301,2908.75,1
"4106","WS1_v2_s","AL1G38960","scaffold_1_RagTag",11980868,11982168,1300,1721.25,1
"532","WS1_v2_s","AL7G37080","scaffold_7_RagTag",12508138,12510119,1981,2473.75,1
"622","WS1_v2_s","AL7G29360","scaffold_7_RagTag",8538498,8540906,2408,3018.75,1
"722","WS1_v2_s","AL4G35580","scaffold_4_RagTag",16344670,16345702,1032,1287.5,1
"822","WS1_v2_s","AL3G22630","scaffold_3_RagTag",4776507,4777470,963,1207.5,1
"922","WS1_v2_s","AL6G36570","scaffold_6_RagTag",12323157,12323736,579,727.5,1
"1022","WS1_v2_s","AL6G40140","scaffold_6_RagTag",14997142,15009634,12492,14951.25,1
"1126","WS1_v2_s","AL8G11370","scaffold_8_RagTag",638512,643335,4823,6021.25,1
"1224","WS1_v2_s","AL2G37500","scaffold_2_RagTag",21287193,21296807,9614,12023.75,1
"1322","WS1_v2_s","AL3G47290","scaffold_3_RagTag",20808306,20810555,2249,2827.5,1
"1422","WS1_v2_s","AL5G16540","scaffold_5_RagTag",3541901,3543852,1951,2497.5,1
"1522","WS1_v2_s","AL8G17880","scaffold_8_RagTag",5321956,5329093,7137,8911.25,1
"1622","WS1_v2_s","AL8G10660","scaffold_8_RagTag",247927,251109,3182,3978.75,1
"1722","WS1_v2_s","AL3G16870","scaffold_3_RagTag",2585672,2586960,1288,1616.25,1
"1822","WS1_v2_s","AL4G35500","scaffold_4_RagTag",16301536,16302562,1026,1283.75,1
"1922","WS1_v2_s","AL4G10190","scaffold_4_RagTag",416212,417045,833,1041.25,1
"2022","WS1_v2_s","AL1G40880","scaffold_1_RagTag",12882376,12885682,3306,4146.25,1
"2126","WS1_v2_s","AL4G44420","scaffold_4_RagTag",20259712,20261886,2174,2601.25,1
"2224","WS1_v2_s","AL1G44510","scaffold_1_RagTag",14691633,14693877,2244,2793.75,1
"2322","WS1_v2_s","AL3G25980","scaffold_3_RagTag",6163148,6164972,1824,2281.25,1
"2422","WS1_v2_s","AL7G52050","scaffold_7_RagTag",25855205,25857096,1891,2411.25,1
"2522","WS1_v2_s","AL4G11740","scaffold_4_RagTag",1427920,1430522,2602,3343.75,1
"2621","WS1_v2_s","AL1G56790","scaffold_1_RagTag",26604752,26605899,1147,1361.25,1
"2719","WS1_v2_s","AL2G29950","scaffold_2_RagTag",17802949,17805666,2717,3397.5,1
"2820","WS1_v2_s","AL3G22540","scaffold_3_RagTag",4737760,4738650,890,1115,1
"2921","WS1_v2_s","AL7G14700","scaffold_7_RagTag",1973120,1975868,2748,3436.25,1
"3021","WS1_v2_s","AL7G17000","scaffold_7_RagTag",3114761,3117170,2409,3012.5,1
"3125","WS1_v2_s","AL8G23980","scaffold_8_RagTag",13524487,13527031,2544,3198.75,1
"3223","WS1_v2_s","AL1G44620","scaffold_1_RagTag",14756789,14760819,4030,5038.75,1
"3322","WS1_v2_s","AL1G32880","scaffold_1_RagTag",9053725,9055047,1322,1592.5,1
"3422","WS1_v2_s","AL3G41310","scaffold_3_RagTag",13688404,13690202,1798,2193.75,1
"3522","WS1_v2_s","AL8G16570","scaffold_8_RagTag",4203074,4204894,1820,2277.5,1
"3622","WS1_v2_s","AL2G25840","scaffold_2_RagTag",15262086,15265855,3769,4706.25,1
