family_id	GCA_020911765.2_ASM2091176v2_genomic	GCA_024498495.1_ASM2449849v1_genomic	GCA_025388435.1_AtA1-141.20181003_genomic	GCA_036926925.1_ASM3692692v1_genomic	GCA_036926965.1_ASM3692696v1_genomic	GCA_036926975.1_ASM3692697v1_genomic	GCA_036927025.1_ASM3692702v1_genomic	GCA_036927045.1_ASM3692704v1_genomic	GCA_036927085.1_ASM3692708v1_genomic	GCA_036927245.1_ASM3692724v1_genomic	GCA_036927255.1_ASM3692725v1_genomic	GCA_036927265.1_ASM3692726v1_genomic	GCA_036927275.1_ASM3692727v1_genomic	GCA_036927285.1_ASM3692728v1_genomic	GCA_036927355.1_ASM3692735v1_genomic	GCA_036927365.1_ASM3692736v1_genomic	GCA_036927375.1_ASM3692737v1_genomic	GCA_036927385.1_ASM3692738v1_genomic	GCA_036927435.1_ASM3692743v1_genomic	GCA_036927455.1_ASM3692745v1_genomic	GCA_036927475.1_ASM3692747v1_genomic	GCA_036927485.1_ASM3692748v1_genomic	GCA_036927505.1_ASM3692750v1_genomic	GCA_036936705.1_ASM3693670v1_genomic	GCA_036936715.1_ASM3693671v1_genomic	GCA_036936845.1_ASM3693684v1_genomic	GCA_036936885.1_ASM3693688v1_genomic	GCA_036936895.1_ASM3693689v1_genomic	GCA_036936905.1_ASM3693690v1_genomic	GCA_036936915.1_ASM3693691v1_genomic	GCA_036936945.1_ASM3693694v1_genomic	GCA_036936955.1_ASM3693695v1_genomic	GCA_036937005.1_ASM3693700v1_genomic	GCA_036937185.1_ASM3693718v1_genomic	GCA_036937335.1_ASM3693733v1_genomic	GCA_036937385.1_ASM3693738v1_genomic	GCA_036937455.1_ASM3693745v1_genomic	GCA_036937465.1_ASM3693746v1_genomic	GCA_036937475.1_ASM3693747v1_genomic	GCA_036937505.1_ASM3693750v1_genomic	GCA_036937515.1_ASM3693751v1_genomic	GCA_036937805.1_ASM3693780v1_genomic	GCA_036937815.1_ASM3693781v1_genomic	GCA_036937985.1_ASM3693798v1_genomic	GCA_036938785.1_ASM3693878v1_genomic	GCA_036939995.1_ASM3693999v1_genomic	GCA_036940305.1_ASM3694030v1_genomic	GCA_036940335.1_ASM3694033v1_genomic	GCA_036940405.1_ASM3694040v1_genomic	GCA_036940415.1_ASM3694041v1_genomic	GCA_036940605.1_ASM3694060v1_genomic	GCA_036940615.1_ASM3694061v1_genomic	GCA_036940625.1_ASM3694062v1_genomic	GCA_036940635.1_ASM3694063v1_genomic	GCA_036940645.1_ASM3694064v1_genomic	GCA_036940715.1_ASM3694071v1_genomic	GCA_036940825.1_ASM3694082v1_genomic	GCA_036940995.1_ASM3694099v1_genomic	GCA_036941165.1_ASM3694116v1_genomic	GCA_036941295.1_ASM3694129v1_genomic	GCA_036941465.1_ASM3694146v1_genomic	GCA_036941635.1_ASM3694163v1_genomic	GCA_036941785.1_ASM3694178v1_genomic	GCA_036941915.1_ASM3694191v1_genomic	GCA_036941985.1_ASM3694198v1_genomic	GCA_036942075.1_ASM3694207v1_genomic	GCA_036942405.1_ASM3694240v1_genomic	GCA_036942435.1_ASM3694243v1_genomic	GCA_036942445.1_ASM3694244v1_genomic	GCA_036942575.1_ASM3694257v1_genomic	GCA_036942965.1_ASM3694296v1_genomic	GCA_036942975.1_ASM3694297v1_genomic	GCA_946402385.1_AUZE-A-5.genomic	GCA_946403025.1_FERR-A-8.genomic	GCA_946403525.1_BELC-C-10.genomic	GCA_946404075.1_ANGE-B-10.genomic	GCA_946404385.1_BARA-C-5.genomic	GCA_946404515.1_IP-San-9.genomic	GCA_946404995.1_BANI-C-1.genomic	GCA_946405265.1_IP-Met-6.genomic	GCA_946405525.1_FERR-A-12.genomic	GCA_946405545.1_IP-Evs-12.genomic	GCA_946405725.1_IP-Med-0.genomic	GCA_946405905.1_MONTM-B-16.genomic	GCA_946406325.1_IP-Alo-0.9506.genomic	GCA_946406525.1_Ler-0.7213.genomic	GCA_946406595.1_BANI-C-12.genomic	GCA_946406625.1_IP-Hom-4.9546.genomic	GCA_946406735.1_BARA-C-3.genomic	GCA_946406895.1_Rabacal-1.22005.genomic	GCA_946406975.1_CAMA-C-2.genomic	GCA_946407145.1_BARC-A-17.genomic	GCA_946407795.1_IP-Lor-16.genomic	GCA_946408365.1_SALE-A-10.genomic	GCA_946408575.1_CAMA-C-9.genomic	GCA_946408975.1_BELC-C-12.genomic	GCA_946409395.1_BROU-A-10.genomic	GCA_946409815.1_SALE-A-17.genomic	GCA_946410165.1_BARC-A-12.genomic	GCA_946410485.1_IP-Alo-19.genomic	GCA_946411375.1_IP-Cas-0.9831.genomic	GCA_946411425.1_IP-Hom-0.genomic	GCA_946411655.1_MERE-A-13.genomic	GCA_946411805.1_IP-Mos-9.genomic	GCA_946411885.1_IP-Mos-5.genomic	GCA_946412005.1_IP-Hum-4.genomic	GCA_946412065.1_GAIL-B-11.genomic	GCA_946412225.1_IP-Mdc-14.genomic	GCA_946413285.1_IP-Hum-2.9549.genomic	GCA_946413305.1_IP-Med-3.genomic	GCA_946413405.1_PREI-A-14.genomic	GCA_946413935.1_IP-Sln-22.genomic	GCA_946414125.1_Cvi-0.6911.genomic	GCA_946414305.1_IP-Cat-0.9832.genomic	GCA_946415005.1_ANGE-B-2.genomic	GCA_946415165.1_IP-Evs-0.9845.genomic	GCA_946415445.1_IP-Cas-6.genomic	GCA_946415625.1_MONTM-B-7.genomic	GCA_946415655.1_LACR-C-14.genomic	GCA_946499665.1_Ey15-2.9994.genomic	GCA_946499705.1_Col-0.6909.genomic	GCA_949796375.1_9336_genomic	GCA_949796385.1_9852_genomic	GCA_949796415.1_9762_genomic	GCA_949796455.1_7143_genomic	GCA_949796475.1_9883_genomic	GCA_949796485.1_9900_genomic	GCA_949796525.1_6923_genomic	GCA_949796605.1_9806_genomic	GCA_949796635.1_8285_genomic	GCA_949796645.1_6137_genomic	GCA_949796655.1_9744_genomic	GCA_949796665.1_9879_genomic	GCA_949796705.1_9503_genomic	GCA_949796715.1_9830_genomic	GCA_949796755.1_9847_genomic
OG0000440	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2
OG0000442	31	15	21	18	20	11	5	8	13	15	17	17	18	15	13	16	18	16	16	13	16	17	16	8	11	5	11	9	5	14	17	11	16	16	16	5	10	17	5	8	18	23	11	24	5	15	15	17	16	23	8	16	18	31	16	19	18	25	19	16	15	11	16	15	15	15	16	31	18	20	25	16	18	17	18	19	16	17	8	11	17	5	14	16	11	9	18	15	16	16	15	8	11	19	15	18	8	19	8	52	15	17	17	11	15	6	16	11	17	19	17	18	20	17	16	18	9	16	18	17	31	31	5	17	18	16	10	10	18	8	15	11	18	16	13	21
OG0000445	3	3	3	3	3	2	3	2	3	3	3	3	3	3	2	3	3	3	2	2	2	3	2	2	3	3	3	3	3	2	3	2	3	3	3	2	2	3	2	4	3	3	2	3	3	3	2	2	3	3	3	2	3	3	2	3	3	3	2	3	3	3	3	3	3	3	2	3	2	3	3	4	3	3	2	2	3	2	3	3	3	3	3	4	2	3	2	2	3	2	3	3	2	3	3	2	3	3	3	3	2	3	2	3	2	3	2	2	2	2	3	3	3	2	2	2	2	3	2	3	3	3	3	2	3	2	3	3	2	3	3	3	2	3	3	2
OG0000448	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
OG0000452	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0000453	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0000473	11	10	9	10	10	10	11	10	11	9	10	10	9	7	10	10	11	11	8	8	8	9	11	10	10	11	10	10	11	10	11	9	10	10	11	11	11	11	10	11	10	10	11	9	11	10	10	10	10	9	9	10	10	10	8	10	9	10	10	10	9	10	11	11	10	10	8	11	9	9	10	10	9	11	9	10	11	10	11	10	9	10	9	11	8	9	10	9	9	8	9	9	9	11	9	9	11	11	9	10	10	9	8	10	10	10	10	10	9	10	9	9	9	9	9	9	9	9	9	10	11	10	9	10	10	10	9	10	10	9	10	8	9	10	8	10
OG0000496	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0000500	18	16	10	8	18	9	16	17	15	16	11	16	18	14	7	15	17	16	16	16	16	17	16	14	14	17	12	18	17	16	16	15	16	16	17	15	14	17	16	16	10	11	16	12	16	21	13	17	12	16	16	10	9	11	16	14	14	16	15	14	13	16	15	17	16	17	16	18	15	14	18	15	16	12	13	12	13	13	17	16	18	17	17	18	17	12	16	14	18	16	12	11	15	16	12	13	11	14	11	15	14	14	13	13	17	12	16	9	11	14	15	10	14	12	14	13	15	16	13	18	18	10	14	17	12	16	7	18	14	10	18	12	11	11	15	16
OG0000501	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
OG0000503	2	2	1	2	2	2	1	1	1	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	1	1	1	2	2	1	2	1	2	1	2	1	2	1	2	1	2	2	1	2	1	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	1	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
OG0000504	9	9	9	9	9	9	8	9	9	9	9	9	9	9	9	9	8	9	7	8	8	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	8	9	9	9	9	9	9	8	9	9	9	8	9	9	9	9	8	9	9	8	9	9	9	9	9	9	9	8	7	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	8	9	9	8	9	9	9	9	9	9	9	9	9	9	9	8	9	9	9	9	9	9	9	9	8	9	9	9	9	9	9	9	9	9	9	8	9	9	9	9	9	9	9	9	9	9	8	9	9	9
OG0000510	8	8	8	8	7	5	8	8	8	8	8	8	8	6	5	8	8	8	5	6	6	7	8	8	6	8	7	7	8	7	8	7	8	6	8	8	8	8	7	8	8	8	7	5	8	5	8	8	7	8	7	7	8	8	5	8	8	5	4	8	6	8	7	6	8	8	5	8	8	6	4	8	8	8	8	8	8	4	8	8	8	7	3	8	8	8	8	8	8	5	8	8	7	8	8	8	8	8	8	4	7	7	8	4	6	7	8	6	5	8	8	5	6	4	8	8	7	8	8	8	8	7	6	8	8	7	8	8	8	8	8	8	6	8	3	7
OG0000513	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	3	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
OG0000534	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	4	5	5	5	5	3	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	5	5	5	5	5	4	5	5	3	5	5	5	5	5	3	3	4	5	5	5	5	5	5	5	5	5	5	5	5
OG0000535	2	1	1	1	1	2	1	2	2	1	2	1	2	1	1	1	2	1	2	2	2	2	2	1	2	2	2	2	2	2	1	1	1	1	2	2	1	1	1	2	1	1	1	2	2	2	1	2	2	2	1	2	1	2	2	2	2	2	2	1	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	1	2	2	1	2	2	2	2	1	2	1	2	1	1	2	2	2	2	1	1	2	2	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	1	2	1	1	1	2	2	2	2
OG0000546	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6	7	7	7
OG0000549	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
OG0000589	1	1	1	1	0	1	0	0	1	1	1	0	1	1	0	1	0	1	0	0	0	1	0	1	1	0	0	1	0	0	1	1	1	1	0	0	1	1	0	0	1	0	0	0	0	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1
OG0000591	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0000594	2	2	2	2	2	1	1	1	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	2	2	1	1	2	1	1	2	2	2	2	1	1	1	2	1	1	2	2	2	2	1	2	2	2	2	1	2	2	2	1	2	2	1	2	1	2	2	2	2	1	1	2	2	2	1	2	1	1	2	2	2	2	2	2	1	2	1	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2
OG0000598	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3
OG0000599	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
OG0000601	23	24	17	11	24	15	14	24	17	14	28	17	14	4	18	14	10	13	9	11	11	19	14	14	18	19	19	13	19	16	19	8	20	20	14	26	24	19	25	25	22	17	17	8	15	5	27	23	17	16	19	13	22	17	4	8	17	3	10	10	13	19	15	19	26	15	10	23	22	13	19	23	12	24	20	8	21	7	23	17	20	21	18	22	19	19	23	13	15	4	19	22	5	22	19	20	22	22	22	22	16	17	22	17	16	15	14	32	13	23	22	19	13	9	12	29	28	12	20	25	23	16	24	23	10	27	18	24	26	17	18	15	12	12	6	26
OG0000605	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
OG0000606	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
OG0000618	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
OG0000620	3	3	2	3	3	3	3	3	3	2	3	3	2	1	1	3	3	2	2	2	2	3	3	3	3	3	3	2	3	3	3	2	3	3	3	3	2	3	3	3	3	3	3	1	3	2	3	3	3	3	1	3	3	2	2	3	3	2	3	3	2	3	3	3	3	2	2	3	3	2	2	3	3	2	3	3	2	1	2	3	3	2	2	3	3	3	2	3	3	2	3	3	2	3	3	3	2	3	3	1	2	1	3	2	3	2	2	3	2	3	3	1	2	2	3	2	1	2	3	3	3	2	3	3	3	3	2	3	3	3	3	2	2	3	3	2
OG0000621	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0000639	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
OG0000679	10	10	9	10	10	9	10	9	10	8	10	10	9	10	9	9	9	10	9	9	9	9	9	10	10	10	9	7	10	10	10	9	10	10	10	9	9	10	10	10	10	10	10	8	10	9	9	9	9	9	9	10	10	10	9	10	9	8	9	10	10	10	10	8	9	9	9	10	9	9	8	10	10	8	9	10	9	9	10	9	8	10	9	9	7	9	10	9	9	9	10	10	10	9	10	9	9	9	10	9	10	9	10	9	10	10	10	10	9	10	10	9	9	10	10	10	9	9	10	9	10	8	10	9	9	10	10	9	10	9	10	10	10	10	9	10
OG0000692	8	8	8	7	7	7	8	8	8	7	7	7	8	6	8	8	7	8	8	8	8	7	8	8	7	7	8	7	7	8	8	8	8	7	8	8	7	8	7	8	8	7	7	8	8	7	6	8	7	8	8	8	8	8	8	7	8	7	8	8	8	7	8	8	8	7	8	8	8	7	8	8	7	8	7	8	6	8	8	7	8	7	8	8	8	8	8	7	7	8	8	8	8	7	8	7	8	7	8	8	7	8	7	8	8	8	7	8	7	8	7	8	7	8	7	6	8	7	7	8	8	8	7	8	8	8	8	7	8	8	7	7	8	8	7	8
OG0000712	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
OG0000720	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0000724	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
OG0000725	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
OG0000728	5	4	4	4	5	5	4	5	5	5	5	5	3	4	4	4	5	4	5	5	5	4	5	4	4	5	5	5	5	5	5	4	4	4	5	4	5	5	4	4	5	5	5	4	4	4	4	5	5	5	4	4	5	4	5	4	3	4	5	4	4	5	4	4	4	4	5	5	4	4	5	5	4	4	5	5	5	4	5	4	4	5	4	5	4	4	5	4	4	6	5	5	4	5	5	5	3	5	5	4	4	3	5	4	5	5	5	4	5	5	4	4	4	4	5	5	4	5	4	4	5	4	4	5	5	5	5	5	4	5	4	5	4	5	5	3
OG0000731	7	7	7	7	7	7	7	6	7	7	7	7	7	7	7	6	7	7	7	7	7	7	7	7	6	6	6	7	6	6	7	6	7	7	7	7	7	7	7	7	7	6	7	7	7	7	7	6	6	6	6	6	7	7	7	7	7	7	7	7	7	7	6	6	7	7	7	7	6	7	7	7	6	7	6	6	7	7	7	7	6	7	7	6	7	7	7	7	6	7	7	7	7	7	7	6	6	7	7	7	7	7	6	7	7	7	7	6	7	6	7	7	7	7	6	6	7	6	6	6	7	7	7	6	7	6	7	7	6	7	6	7	7	7	6	7
OG0000736	11	11	7	8	10	8	7	7	7	6	8	8	10	5	6	8	8	11	7	7	7	7	5	7	7	7	7	8	7	9	10	8	7	7	7	7	9	10	7	7	8	7	7	8	7	8	8	8	7	11	11	10	8	5	7	8	7	9	10	10	6	7	9	7	7	7	6	11	9	7	8	7	10	9	8	8	7	6	8	10	8	9	9	7	8	8	8	9	8	7	9	8	8	9	9	8	8	9	8	9	9	6	11	6	8	8	8	11	6	9	9	9	7	7	8	11	8	7	11	9	11	10	8	8	7	9	9	9	8	11	10	7	9	8	8	8
